date (local),month,season,hy,dy,hd,dw,coal,hydro,gas,nuclear,petroleum,wind,other,solar,I_f,
1/30/2019,1,w,5123,214,11.00,4,3153,12,20367,3881,0,,1044,900.36,497.3915051,
1/30/2019,1,w,5124,214,12.00,4,3189,13,19247,3880,14,,1012,1273.788,499.2060642,
1/30/2019,1,w,5125,214,13.00,4,3149,14,18314,3883,0,,971,1281.168,493.2363092,
1/30/2019,1,w,5126,214,14.00,4,2927,15,18093,3878,0,,944,1276.74,501.0759176,
1/30/2019,1,w,5127,214,15.00,4,2787,14,17492,3879,20,,931,1220.652,502.172561,
1/30/2019,1,w,5128,214,16.00,4,2435,15,17140,3878,10,,953,1005.156,499.2120386,
1/30/2019,1,w,5129,214,17.00,4,3121,15,17443,3879,0,,995,714.384,497.7038048,
1/30/2019,1,w,5130,214,18.00,4,2948,18,17649,3878,0,,1009,410.328,490.9682558,
1/30/2019,1,w,5131,214,19.00,4,3168,18,19496,3876,0,,1023,116.604,485.0900618,
1/30/2019,1,w,5132,214,20.00,4,3222,18,21966,3877,0,,1076,2.952,487.1090816,
1/30/2019,1,w,5133,214,21.00,4,3207,18,22809,3879,0,,1210,4.428,487.6331952,
1/30/2019,1,w,5134,214,22.00,4,3301,19,22754,3877,0,,1240,5.904,491.6189733,
1/30/2019,1,w,5135,214,23.00,4,3231,19,21922,3882,0,,1287,0,498.3808722,
1/30/2019,1,w,5136,214,24.00,4,3336,20,20294,3883,0,,1299,0,506.5459556,
1/31/2019,1,w,5137,215,1.00,5,3324,21,18436,3885,0,,1042,0,510.5768144,
1/31/2019,1,w,5138,215,2.00,5,3263,21,17591,3879,0,,1284,0,511.4909584,
1/31/2019,1,w,5139,215,3.00,5,3134,21,17261,3887,0,,1287,0,509.918675,
1/31/2019,1,w,5140,215,4.00,5,2998,21,17332,3880,0,,1291,0,511.7835876,
1/31/2019,1,w,5141,215,5.00,5,3013,21,17589,3874,0,,1297,0,503.5876807,
1/31/2019,1,w,5142,215,6.00,5,3014,21,18368,3883,0,,1285,0,500.3724307,
1/31/2019,1,w,5143,215,7.00,5,2928,22,20351,3880,0,,1300,0,493.952052,
1/31/2019,1,w,5144,215,8.00,5,3094,21,23240,3875,0,,1283,0,485.7681223,
1/31/2019,1,w,5145,215,9.00,5,2978,22,24629,3878,0,,1244,51.66,479.292526,
1/31/2019,1,w,5146,215,10.00,5,2828,21,23863,3878,0,,1245,411.804,484.6350489,
1/31/2019,1,w,5147,215,11.00,5,2625,21,22872,3874,2,,1192,791.136,484.8481732,
1/31/2019,1,w,5148,215,12.00,5,2562,22,21348,3877,5,,1230,1279.692,487.9019977,
1/31/2019,1,w,5149,215,13.00,5,2534,21,19695,3876,3,,1223,1509.948,494.3224134,
1/31/2019,1,w,5150,215,14.00,5,2389,22,18460,3869,0,,1170,1601.46,497.2044594,
1/31/2019,1,w,5151,215,15.00,5,2200,21,17713,3863,0,,1106,1315.116,494.9012595,
1/31/2019,1,w,5152,215,16.00,5,2065,21,17205,3868,19,,982,1086.336,491.0278833,
1/31/2019,1,w,5153,215,17.00,5,2004,21,17126,3865,0,,1003,934.308,482.9340811,
1/31/2019,1,w,5154,215,18.00,5,2068,21,17582,3868,0,,1077,566.784,480.051214,
1/31/2019,1,w,5155,215,19.00,5,2258,22,18603,3852,0,,1099,157.932,475.4944739,
1/31/2019,1,w,5156,215,20.00,5,2411,21,20409,3855,0,,1223,0,481.7322857,
1/31/2019,1,w,5157,215,21.00,5,2615,21,20529,3874,0,,1272,5.904,487.026316,
1/31/2019,1,w,5158,215,22.00,5,2797,22,19653,3871,0,,1255,5.904,489.6073007,
1/31/2019,1,w,5159,215,23.00,5,2806,21,18136,3869,0,,1216,1.476,493.033846,
1/31/2019,1,w,5160,215,24.00,5,2699,22,16320,3881,0,,1123,0,506.5096167,
2/1/2019,2,w,5161,216,1.00,6,2531,22,14589,3884,0,,1207,0,512.5024067,
2/1/2019,2,w,5162,216,2.00,6,2388,22,12944,3877,0,,982,0,513.6927037,
2/1/2019,2,w,5163,216,3.00,6,2246,23,12375,3883,0,,972,0,518.2463496,
2/1/2019,2,w,5164,216,4.00,6,2188,22,12035,3883,0,,983,0,521.9941354,
2/1/2019,2,w,5165,216,5.00,6,2187,23,11981,3880,0,,1001,0,530.3103701,
2/1/2019,2,w,5166,216,6.00,6,2357,22,12295,3874,0,,1031,0,518.4055907,
2/1/2019,2,w,5167,216,7.00,6,2536,23,13444,3875,0,,1189,0,498.9125863,
2/1/2019,2,w,5168,216,8.00,6,2867,22,15778,3878,0,,1237,0,489.1197934,
2/1/2019,2,w,5169,216,9.00,6,3021,23,17203,3876,0,,1178,29.52,485.7508429,
2/1/2019,2,w,5170,216,10.00,6,2756,22,17241,3878,0,,1122,358.668,483.0700858,
2/1/2019,2,w,5171,216,11.00,6,2555,22,16822,3877,0,,1069,937.26,479.8053373,
2/1/2019,2,w,5172,216,12.00,6,2374,23,16877,3877,0,,1055,1273.788,481.4092848,
2/1/2019,2,w,5173,216,13.00,6,2365,23,16807,3869,5,,1017,1230.984,474.9616207,
2/1/2019,2,w,5174,216,14.00,6,2273,22,16681,3869,3,,1001,1303.308,476.4761647,
2/1/2019,2,w,5175,216,15.00,6,2219,23,16750,3872,27,,989,1108.476,474.882555,
2/1/2019,2,w,5176,216,16.00,6,2158,23,16917,3870,0,,986,959.4,475.0911348,
2/1/2019,2,w,5177,216,17.00,6,2180,24,16934,3867,1,,997,798.516,470.7585317,
2/1/2019,2,w,5178,216,18.00,6,2211,23,17179,3866,0,,1016,355.716,470.4984194,
2/1/2019,2,w,5179,216,19.00,6,2246,24,17540,3867,0,,1064,59.04,469.5286113,
2/1/2019,2,w,5180,216,20.00,6,2400,23,18407,3866,0,,1089,5.904,473.3375088,
2/1/2019,2,w,5181,216,21.00,6,2437,24,18056,3863,0,,1074,1.476,478.3626828,
2/1/2019,2,w,5182,216,22.00,6,2403,23,17118,3859,0,,1047,5.904,486.2035243,
2/1/2019,2,w,5183,216,23.00,6,2194,24,15672,3862,0,,1219,2.952,485.526948,
2/1/2019,2,w,5184,216,24.00,6,2114,23,14278,3876,0,,1366,1.476,491.0938743,
2/2/2019,2,w,5185,217,1.00,7,1977,24,12824,3874,0,,1294,0,506.8322854,
2/2/2019,2,w,5186,217,2.00,7,1953,24,11243,3878,0,,934,2.952,519.5114003,
2/2/2019,2,w,5187,217,3.00,7,1783,24,10256,3876,0,,745,0,522.5437154,
2/2/2019,2,w,5188,217,4.00,7,1738,24,9954,3866,0,,699,0,526.8465008,
2/2/2019,2,w,5189,217,5.00,7,1737,24,9500,3867,0,,676,0,534.0919718,
2/2/2019,2,w,5190,217,6.00,7,1735,25,9578,3876,0,,675,0,535.2074556,
2/2/2019,2,w,5191,217,7.00,7,1762,24,10142,3876,0,,692,0,518.9287445,
2/2/2019,2,w,5192,217,8.00,7,1810,25,11124,3877,0,,771,0,507.873628,
2/2/2019,2,w,5193,217,9.00,7,1922,25,12471,3868,0,,769,81.18,493.6885163,
2/2/2019,2,w,5194,217,10.00,7,2046,25,13988,3872,0,,770,556.452,479.3370526,
2/2/2019,2,w,5195,217,11.00,7,2020,26,15493,3869,0,,786,1002.204,472.7552969,
2/2/2019,2,w,5196,217,12.00,7,2061,26,16153,3871,0,,931,1304.784,464.4049444,
2/2/2019,2,w,5197,217,13.00,7,2021,27,16729,3865,0,,1027,1487.808,462.0507739,
2/2/2019,2,w,5198,217,14.00,7,2023,26,17043,3869,0,,1021,1533.564,461.0134447,
2/2/2019,2,w,5199,217,15.00,7,2031,27,17369,3869,0,,1002,1236.888,459.691207,
2/2/2019,2,w,5200,217,16.00,7,2023,26,17475,3860,0,,1005,1087.812,459.4749967,
2/2/2019,2,w,5201,217,17.00,7,2024,27,17520,3865,0,,1008,798.516,460.8313519,
2/2/2019,2,w,5202,217,18.00,7,2023,27,17346,3859,0,,1019,495.936,459.4712914,
2/2/2019,2,w,5203,217,19.00,7,2048,27,17300,3862,0,,1063,125.46,457.0079352,
2/2/2019,2,w,5204,217,20.00,7,2127,28,18047,3857,0,,1060,1.476,457.0591149,
2/2/2019,2,w,5205,217,21.00,7,2114,27,17732,3862,0,,1024,2.952,462.756274,
2/2/2019,2,w,5206,217,22.00,7,2048,27,16465,3860,0,,1006,0,468.7254741,
2/2/2019,2,w,5207,217,23.00,7,2121,27,15564,3862,0,,1091,1.476,470.6668539,
2/2/2019,2,w,5208,217,24.00,7,2118,27,14210,3860,0,,945,2.952,478.1629956,
2/3/2019,2,w,5209,218,1.00,1,2006,27,12654,3862,0,,760,2.952,493.2748838,
2/3/2019,2,w,5210,218,2.00,1,1821,28,11310,3869,0,,699,0,510.4433514,
2/3/2019,2,w,5211,218,3.00,1,1730,28,10167,3861,0,,607,0,526.5721145,
2/3/2019,2,w,5212,218,4.00,1,1733,27,9463,3863,0,,609,0,532.2409693,
2/3/2019,2,w,5213,218,5.00,1,1687,27,9128,3865,0,,605,0,532.1342498,
2/3/2019,2,w,5214,218,6.00,1,1685,28,9092,3863,0,,601,0,529.8781082,
2/3/2019,2,w,5215,218,7.00,1,1686,27,9401,3862,0,,605,0,526.3209801,
2/3/2019,2,w,5216,218,8.00,1,1695,27,10064,3870,0,,761,0,523.5356417,
2/3/2019,2,w,5217,218,9.00,1,1799,28,11155,3861,0,,924,39.852,501.3322642,
2/3/2019,2,w,5218,218,10.00,1,1894,28,13243,3854,0,,948,276.012,483.8942859,
2/3/2019,2,w,5219,218,11.00,1,2004,27,15068,3864,0,,966,640.584,476.5016993,
2/3/2019,2,w,5220,218,12.00,1,2097,27,15959,3857,0,,1044,957.924,470.8855791,
2/3/2019,2,w,5221,218,13.00,1,2095,25,16541,3859,0,,1056,1349.064,462.6501314,
2/3/2019,2,w,5222,218,14.00,1,2135,25,17195,3862,0,,1056,1328.4,463.3603659,
2/3/2019,2,w,5223,218,15.00,1,2157,24,17759,3856,0,,1054,1214.748,459.3108959,
2/3/2019,2,w,5224,218,16.00,1,2139,24,18216,3861,0,,1054,1028.772,458.8603422,
2/3/2019,2,w,5225,218,17.00,1,2144,24,18298,3854,0,,1068,777.852,458.2861653,
2/3/2019,2,w,5226,218,18.00,1,2196,24,18829,3852,0,,1087,541.692,458.5857459,
2/3/2019,2,w,5227,218,19.00,1,2256,25,18887,3851,0,,1117,154.98,461.5179186,
2/3/2019,2,w,5228,218,20.00,1,2389,24,18976,3857,0,,1092,0,461.6235181,
2/3/2019,2,w,5229,218,21.00,1,2328,24,17784,3854,0,,1063,5.904,460.3467557,
2/3/2019,2,w,5230,218,22.00,1,2220,25,16961,3850,0,,802,5.904,465.2649736,
2/3/2019,2,w,5231,218,23.00,1,2035,25,16138,3859,0,,657,2.952,469.6159426,
2/3/2019,2,w,5232,218,24.00,1,1939,24,15030,3852,0,,676,0,481.9279093,
2/4/2019,2,w,5233,219,1.00,2,2012,25,12867,3859,0,,708,0,497.2482461,
2/4/2019,2,w,5234,219,2.00,2,1805,24,11088,3861,0,,681,0,516.8861301,
2/4/2019,2,w,5235,219,3.00,2,1776,25,9879,3855,0,,676,0,525.5727429,
2/4/2019,2,w,5236,219,4.00,2,1763,24,9333,3863,0,,673,0,529.3930448,
2/4/2019,2,w,5237,219,5.00,2,1764,24,9108,3858,0,,686,0,534.4645025,
2/4/2019,2,w,5238,219,6.00,2,1775,25,9509,3859,0,,699,0,532.9088479,
2/4/2019,2,w,5239,219,7.00,2,1898,24,10817,3861,0,,840,0,512.3696312,
2/4/2019,2,w,5240,219,8.00,2,2109,24,13022,3859,0,,1032,0,501.1628115,
2/4/2019,2,w,5241,219,9.00,2,2323,24,13940,3861,0,,1438,22.14,492.9303369,
2/4/2019,2,w,5242,219,10.00,2,2358,24,14547,3863,0,,1424,191.88,485.019571,
2/4/2019,2,w,5243,219,11.00,2,2395,26,15266,3862,0,,1431,419.184,470.9042859,
2/4/2019,2,w,5244,219,12.00,2,2468,27,15549,3860,8,,1518,733.572,481.1636845,
2/4/2019,2,w,5245,219,13.00,2,2563,27,15626,3859,0,,1567,1049.436,480.1546259,
2/4/2019,2,w,5246,219,14.00,2,2470,27,15594,3860,0,,1580,1369.728,481.4189662,
2/4/2019,2,w,5247,219,15.00,2,2458,27,15519,3861,0,,1558,1654.596,472.8667944,
2/4/2019,2,w,5248,219,16.00,2,2413,27,15660,3856,0,,1579,1796.292,476.2960997,
2/4/2019,2,w,5249,219,17.00,2,2421,27,15965,3854,0,,1550,1622.124,469.4850407,
2/4/2019,2,w,5250,219,18.00,2,2357,27,16614,3857,12,,1608,957.924,468.2497542,
2/4/2019,2,w,5251,219,19.00,2,2528,27,17139,3857,0,,1634,184.5,468.590673,
2/4/2019,2,w,5252,219,20.00,2,2672,27,18204,3860,0,,1631,2.952,467.1422799,
2/4/2019,2,w,5253,219,21.00,2,2717,27,18262,3855,0,,1674,1.476,471.8524906,
2/4/2019,2,w,5254,219,22.00,2,2706,27,17276,3858,0,,1478,5.904,471.1791571,
2/4/2019,2,w,5255,219,23.00,2,2518,27,16248,3858,0,,904,2.952,478.2127993,
2/4/2019,2,w,5256,219,24.00,2,2306,26,14263,3863,0,,828,0,484.6796737,
2/5/2019,2,w,5257,220,1.00,3,2002,27,12424,3863,0,,761,0,502.8787432,
2/5/2019,2,w,5258,220,2.00,3,1847,27,10945,3862,0,,767,0,516.8555251,
2/5/2019,2,w,5259,220,3.00,3,1800,27,10120,3860,0,,771,0,522.412487,
2/5/2019,2,w,5260,220,4.00,3,1781,27,9714,3865,0,,762,0,523.7735748,
2/5/2019,2,w,5261,220,5.00,3,1802,27,9643,3865,0,,765,0,520.4797873,
2/5/2019,2,w,5262,220,6.00,3,1874,27,10044,3861,0,,869,0,527.5999178,
2/5/2019,2,w,5263,220,7.00,3,2114,27,11294,3862,0,,901,0,513.0001841,
2/5/2019,2,w,5264,220,8.00,3,2407,27,13919,3864,0,,1003,0,497.9972756,
2/5/2019,2,w,5265,220,9.00,3,2529,27,15241,3865,0,,1335,95.94,495.3790167,
2/5/2019,2,w,5266,220,10.00,3,2555,27,14824,3862,0,,1639,740.952,493.1260992,
2/5/2019,2,w,5267,220,11.00,3,2511,27,14190,3863,0,,1706,1527.66,491.2469543,
2/5/2019,2,w,5268,220,12.00,3,2445,27,14745,3868,12,,1673,1870.092,493.9936031,
2/5/2019,2,w,5269,220,13.00,3,2514,26,14591,3860,0,,1765,1858.284,494.2852384,
2/5/2019,2,w,5270,220,14.00,3,2505,27,14774,3863,0,,1913,1775.628,494.6571376,
2/5/2019,2,w,5271,220,15.00,3,2490,27,15170,3861,6,,1916,1875.996,495.5242674,
2/5/2019,2,w,5272,220,16.00,3,2526,25,15597,3861,7,,1931,1908.468,490.6327493,
2/5/2019,2,w,5273,220,17.00,3,2572,25,16044,3858,0,,1947,1738.728,481.3764734,
2/5/2019,2,w,5274,220,18.00,3,2624,26,16805,3857,0,,1829,1126.188,472.998812,
2/5/2019,2,w,5275,220,19.00,3,2707,27,17808,3858,0,,1324,283.392,468.7852572,
2/5/2019,2,w,5276,220,20.00,3,2783,26,18853,3857,0,,1173,2.952,469.5271378,
2/5/2019,2,w,5277,220,21.00,3,2812,27,18844,3853,0,,1038,1.476,474.1262352,
2/5/2019,2,w,5278,220,22.00,3,2763,27,17756,3859,0,,940,0,480.2743257,
2/5/2019,2,w,5279,220,23.00,3,2539,28,15858,3860,0,,914,0,482.9053849,
