Orlando,Atlanta,Austin,Phoenix,LA,Charlotte,Nashville,Baltimore,St. Louis,Kansas City,San Francisco,Boston,Salt Lake City,Minneapolis,New York,San Diego,Minneapolis TMY,Boston TMY
26.66666667,26.11111111,27.77777778,38.88888889,28.33333333,23.88888889,25,21.66666667,24.44444444,24.44444444,27.77777778,21.7,31.7,23.88888889,21.11111111,23.88888889,27,23
28.33333333,26.66666667,26.66666667,38.88888889,28.88888889,23.88888889,25.55555556,23.33333333,25,26.11111111,25.55555556,22.8,32.2,25,22.22222222,25,28,24
29.44444444,27.22222222,27.22222222,42.22222222,30.55555556,24.44444444,27.22222222,25,26.11111111,27.77777778,25.55555556,22.8,33.3,26.11111111,23.33333333,26.11111111,29,25
30,28.33333333,31.11111111,42.77777778,30,23.88888889,27.77777778,24.44444444,26.66666667,28.33333333,27.22222222,22.8,35,27.22222222,23.88888889,27.22222222,30,26
30.55555556,29.44444444,32.22222222,43.88888889,31.11111111,24.44444444,28.33333333,25,26.66666667,29.44444444,30,23.3,35,27.77777778,22.77777778,28.33333333,30,26
31.66666667,28.88888889,33.33333333,44.44444444,32.77777778,23.88888889,28.88888889,26.66666667,27.77777778,30.55555556,25,23.3,35,28.33333333,22.22222222,26.11111111,30,25
30.55555556,29.44444444,33.33333333,44.44444444,33.33333333,25.55555556,28.33333333,25.55555556,27.77777778,30.55555556,25,23.3,36.1,29.44444444,22.22222222,26.66666667,30,24
26.11111111,28.33333333,27.22222222,44.44444444,31.66666667,24.44444444,30,26.11111111,27.77777778,30.55555556,25,22.2,36.1,29.44444444,21.66666667,26.66666667,29,24
25.55555556,27.77777778,28.33333333,43.88888889,29.44444444,24.44444444,30,26.11111111,27.22222222,30,24.44444444,22.8,35.6,28.88888889,21.66666667,25,29,24
25,27.77777778,27.77777778,43.88888889,27.77777778,26.11111111,29.44444444,25.55555556,26.66666667,28.88888889,22.22222222,22.8,35,28.33333333,20.55555556,26.11111111,28,23
25.55555556,26.66666667,26.66666667,43.33333333,26.11111111,24.44444444,28.33333333,25,25.55555556,27.22222222,20,21.7,35.6,27.77777778,19.44444444,25.55555556,26,22
23.33333333,25.55555556,26.11111111,43.33333333,27.22222222,23.33333333,27.22222222,23.88888889,23.33333333,25.55555556,19.44444444,21.1,31.7,27.22222222,18.33333333,26.11111111,25,21
22.77777778,24.44444444,26.11111111,39.44444444,27.77777778,22.77777778,26.66666667,22.22222222,22.77777778,25,17.77777778,19.4,30.6,25.55555556,17.77777778,26.66666667,24,21
22.77777778,23.88888889,24.44444444,38.33333333,27.77777778,22.77777778,26.11111111,20.55555556,21.66666667,23.88888889,19.44444444,19.4,29.4,24.44444444,17.77777778,26.66666667,23,20
22.77777778,23.33333333,23.88888889,37.77777778,27.22222222,22.22222222,25.55555556,19.44444444,21.11111111,23.88888889,17.22222222,18.9,27.8,23.88888889,17.22222222,26.66666667,23,20
22.77777778,23.33333333,23.88888889,37.77777778,26.11111111,21.66666667,24.44444444,16.66666667,20,22.22222222,16.66666667,18.3,27.2,23.33333333,17.77777778,26.11111111,23,20
22.77777778,22.77777778,23.88888889,37.22222222,26.11111111,20.55555556,23.88888889,15.55555556,20,21.11111111,16.11111111,18.3,26.7,22.77777778,18.33333333,25,22,20
22.77777778,22.22222222,23.33333333,37.22222222,25.55555556,18.33333333,23.33333333,15.55555556,18.33333333,20,16.66666667,17.2,25.6,22.77777778,17.22222222,25,22,20
22.77777778,22.22222222,23.33333333,36.66666667,26.11111111,18.88888889,22.77777778,14.44444444,18.33333333,17.77777778,15.55555556,16.7,26.7,22.22222222,16.66666667,23.33333333,22,20
22.77777778,22.22222222,21.66666667,35.55555556,25.55555556,18.33333333,22.77777778,13.33333333,18.88888889,17.22222222,16.11111111,16.7,25.6,21.66666667,15.55555556,23.33333333,22,20
22.77777778,22.22222222,22.77777778,35,23.88888889,17.77777778,22.22222222,13.88888889,17.77777778,17.22222222,15,17.8,25.6,21.66666667,15.55555556,22.77777778,22,20
22.22222222,21.66666667,23.33333333,34.44444444,25.55555556,17.77777778,23.33333333,16.66666667,19.44444444,19.44444444,17.22222222,19.4,25,21.66666667,18.33333333,22.77777778,22,21
24.44444444,21.66666667,23.33333333,35.55555556,27.22222222,18.88888889,25,20,22.22222222,21.11111111,18.33333333,20.6,27.2,23.33333333,20.55555556,23.88888889,24,23
26.66666667,22.22222222,24.44444444,36.66666667,28.88888889,20.55555556,26.66666667,22.22222222,24.44444444,23.33333333,20,20.6,30,24.44444444,22.22222222,24.44444444,26,24
28.33333333,22.77777778,26.11111111,37.22222222,30,22.77777778,26.66666667,23.33333333,26.11111111,25.55555556,21.11111111,22.2,30.6,26.11111111,22.77777778,25,27,25
29.44444444,24.44444444,27.77777778,38.88888889,28.88888889,23.88888889,27.22222222,25,27.22222222,27.22222222,22.22222222,23.9,31.7,27.77777778,23.33333333,26.66666667,28,26
30,25,30,38.33333333,28.33333333,25.55555556,28.33333333,26.11111111,28.33333333,28.88888889,23.88888889,25,33.9,28.88888889,23.88888889,27.77777778,29,27
30,26.66666667,31.66666667,40,29.44444444,26.66666667,27.77777778,26.66666667,28.88888889,30.55555556,26.11111111,25.6,35.6,30,24.44444444,27.22222222,29,27
30,27.77777778,32.77777778,41.11111111,28.88888889,27.22222222,28.33333333,26.66666667,30.55555556,31.11111111,26.66666667,26.1,36.7,31.11111111,24.44444444,27.22222222,30,28
31.11111111,28.33333333,32.22222222,41.11111111,28.88888889,28.33333333,30,27.77777778,30.55555556,31.66666667,17.77777778,26.7,33.3,31.66666667,25,26.66666667,29,27
32.22222222,28.33333333,33.33333333,42.22222222,28.88888889,29.44444444,29.44444444,27.77777778,31.11111111,31.66666667,17.22222222,26.1,35,32.22222222,25,28.88888889,29,27
31.66666667,28.88888889,35,43.33333333,27.77777778,29.44444444,29.44444444,28.33333333,30.55555556,32.22222222,16.66666667,25.6,37.2,32.22222222,25,27.77777778,28,26
31.66666667,28.88888889,32.22222222,42.77777778,27.22222222,30,30,27.77777778,30.55555556,32.22222222,14.44444444,25,36.1,31.66666667,23.88888889,25.55555556,27,25
30,28.33333333,28.33333333,41.66666667,26.66666667,29.44444444,29.44444444,27.22222222,30.55555556,31.11111111,14.44444444,23.9,34.4,31.11111111,22.77777778,27.77777778,26,24
28.88888889,27.77777778,28.33333333,41.66666667,25,26.66666667,27.77777778,26.11111111,28.88888889,29.44444444,12.77777778,25,26.7,30,22.22222222,25.55555556,25,23
27.77777778,26.66666667,27.77777778,41.11111111,23.88888889,25,26.11111111,21.11111111,27.77777778,27.22222222,11.66666667,22.8,25.6,28.88888889,20,24.44444444,24,21
26.11111111,26.11111111,26.66666667,40,23.88888889,23.88888889,26.11111111,21.11111111,27.22222222,23.33333333,12.22222222,21.7,26.1,27.77777778,19.44444444,24.44444444,22,21
25,25,26.11111111,37.22222222,23.33333333,23.33333333,25,20.55555556,26.66666667,22.22222222,17.22222222,21.1,27.2,26.66666667,19.44444444,24.44444444,22,21
25,23.88888889,25.55555556,32.77777778,23.33333333,22.77777778,24.44444444,20,26.11111111,22.22222222,17.77777778,20.6,25.6,26.11111111,19.44444444,24.44444444,21,21
25,23.33333333,24.44444444,32.22222222,23.88888889,22.22222222,23.88888889,17.77777778,25.55555556,20.55555556,17.77777778,20,25.6,24.44444444,18.88888889,23.88888889,20,21
24.44444444,22.22222222,23.88888889,31.11111111,23.88888889,19.44444444,23.33333333,17.22222222,25,21.11111111,16.66666667,20,25.6,23.88888889,18.33333333,23.88888889,20,21
24.44444444,22.22222222,23.88888889,31.11111111,23.33333333,18.88888889,23.33333333,15,24.44444444,21.11111111,16.66666667,18.9,24.4,23.88888889,18.33333333,23.33333333,19,21
24.44444444,22.77777778,22.77777778,30,23.33333333,16.66666667,22.77777778,14.44444444,23.88888889,21.66666667,16.11111111,18.3,24.4,23.33333333,18.88888889,23.33333333,19,20
24.44444444,22.22222222,22.77777778,29.44444444,23.33333333,15.55555556,22.77777778,14.44444444,23.33333333,19.44444444,15,18.9,24.4,22.77777778,18.88888889,23.88888889,18,20
23.88888889,21.66666667,23.88888889,28.33333333,23.33333333,15.55555556,22.22222222,13.88888889,25,21.66666667,16.66666667,18.3,24.4,22.77777778,18.88888889,23.33333333,19,20
23.88888889,21.66666667,24.44444444,28.88888889,23.88888889,16.11111111,23.88888889,17.22222222,26.11111111,21.11111111,15.55555556,20,23.9,22.77777778,20.55555556,23.33333333,21,21
25.55555556,22.77777778,25,30,25.55555556,18.88888889,26.11111111,20.55555556,27.22222222,24.44444444,16.11111111,22.2,25.6,25,22.77777778,24.44444444,23,22
26.66666667,23.88888889,26.11111111,31.11111111,28.33333333,22.22222222,27.77777778,24.44444444,28.88888889,26.11111111,16.66666667,24.4,26.7,26.11111111,23.33333333,23.88888889,25,23
27.22222222,25.55555556,27.77777778,32.22222222,30.55555556,24.44444444,30,25.55555556,30.55555556,28.33333333,18.33333333,26.1,28.3,26.66666667,23.88888889,23.88888889,26,24
28.88888889,27.22222222,28.33333333,33.33333333,31.66666667,26.11111111,30.55555556,27.22222222,31.11111111,30.55555556,20,27.2,30.6,27.22222222,26.11111111,25.55555556,27,25
30,28.33333333,25.55555556,36.66666667,28.33333333,27.22222222,30,28.33333333,31.66666667,32.22222222,21.66666667,30,32.2,29.44444444,26.11111111,26.66666667,28,25
30.55555556,30,23.33333333,36.66666667,28.33333333,28.88888889,31.66666667,30,32.77777778,32.22222222,23.33333333,31.1,34.4,30,27.22222222,25.55555556,29,26
31.66666667,29.44444444,24.44444444,38.33333333,28.88888889,28.88888889,32.77777778,30,32.77777778,33.33333333,24.44444444,32.2,35,30,27.22222222,26.66666667,29,26
30.55555556,30,24.44444444,37.77777778,28.88888889,30,32.77777778,31.11111111,32.77777778,33.33333333,27.22222222,32.2,35.6,31.66666667,26.66666667,26.11111111,30,27
28.88888889,31.11111111,25,40,29.44444444,31.11111111,32.22222222,32.22222222,26.66666667,33.88888889,28.88888889,32.8,37.2,31.66666667,27.22222222,26.11111111,30,26
30,32.22222222,26.11111111,40.55555556,27.77777778,31.66666667,31.66666667,31.66666667,28.88888889,33.88888889,29.44444444,32.8,36.1,32.22222222,26.11111111,26.66666667,29,26
30,32.22222222,25.55555556,25,27.77777778,31.66666667,31.11111111,31.66666667,31.66666667,34.44444444,26.66666667,32.2,36.1,31.66666667,24.44444444,25,28,25
28.88888889,31.66666667,24.44444444,25.37037037,26.66666667,31.11111111,30.55555556,29.44444444,31.66666667,32.22222222,25.55555556,31.1,35,31.11111111,23.88888889,23.88888889,27,23
27.77777778,30,23.88888889,25.74074074,24.44444444,29.44444444,28.33333333,27.77777778,30,31.11111111,23.88888889,27.2,34.4,30,22.77777778,23.33333333,26,22
27.22222222,28.33333333,23.88888889,26.11111111,23.88888889,25.55555556,27.77777778,25.55555556,30,29.44444444,22.77777778,25,31.1,27.77777778,22.22222222,23.33333333,24,21
26.66666667,27.22222222,22.77777778,27.22222222,23.33333333,23.88888889,26.11111111,23.88888889,30,29.44444444,20,24.4,30,26.66666667,22.22222222,22.77777778,23,20
26.66666667,26.11111111,22.77777778,27.22222222,23.88888889,22.22222222,25,21.66666667,28.88888889,26.66666667,18.88888889,23.9,30,25.55555556,22.22222222,22.77777778,23,20
26.11111111,25.55555556,22.22222222,27.22222222,23.88888889,21.11111111,25,21.11111111,28.33333333,26.11111111,19.44444444,23.3,28.9,24.44444444,21.66666667,22.22222222,23,19
25.55555556,25,21.66666667,26.66666667,23.88888889,22.22222222,24.44444444,20.55555556,25.55555556,25.55555556,18.33333333,22.2,27.8,22.77777778,21.11111111,22.22222222,22,19
25,24.44444444,21.66666667,26.66666667,22.77777778,21.11111111,24.44444444,20,24.44444444,25,17.22222222,21.7,26.7,21.66666667,20.55555556,22.22222222,21,19
25,22.77777778,21.11111111,25.55555556,22.77777778,17.77777778,23.33333333,20,23.88888889,25,17.77777778,21.1,26.7,21.11111111,20.55555556,22.22222222,21,19
24.44444444,22.77777778,22.22222222,26.11111111,22.77777778,18.33333333,23.33333333,20,26.11111111,23.33333333,17.77777778,21.1,25,21.66666667,21.11111111,22.22222222,20,18
24.44444444,22.22222222,22.77777778,25.55555556,22.77777778,16.66666667,23.33333333,19.44444444,25,23.33333333,18.33333333,20,25,21.11111111,20,22.22222222,18,18
23.33333333,22.22222222,22.77777778,25.55555556,22.77777778,18.88888889,22.77777778,19.44444444,24.44444444,22.22222222,18.88888889,20.6,24.4,21.11111111,20,22.22222222,17,18
23.88888889,21.66666667,22.77777778,25.55555556,22.77777778,20,24.44444444,20.55555556,26.11111111,23.33333333,17.77777778,23.3,25,21.66666667,21.66666667,22.77777778,16,18
25.55555556,23.88888889,23.33333333,26.11111111,23.88888889,22.22222222,25,25,27.77777778,26.11111111,17.77777778,24.4,26.7,22.77777778,24.44444444,22.77777778,16,19
27.22222222,26.11111111,25.55555556,26.66666667,24.44444444,25,26.66666667,28.33333333,30,28.33333333,18.33333333,27.2,28.3,23.33333333,27.22222222,23.33333333,17,21
28.33333333,27.77777778,27.22222222,27.22222222,26.11111111,28.33333333,30.55555556,31.11111111,31.11111111,30.55555556,20,29.4,29.4,23.33333333,30,23.88888889,18,22
29.44444444,30,28.33333333,28.33333333,27.77777778,30,31.11111111,31.66666667,32.77777778,31.66666667,20,31.1,31.1,23.33333333,30.55555556,22.77777778,19,23
30.55555556,31.11111111,30,30,28.33333333,31.11111111,27.22222222,32.22222222,33.33333333,32.77777778,22.22222222,32.2,32.8,24.44444444,31.66666667,23.33333333,19,23
31.11111111,32.22222222,30.55555556,30.55555556,27.77777778,31.66666667,29.44444444,32.77777778,34.44444444,34.44444444,22.22222222,33.3,33.3,25,30,23.88888889,19,24
32.22222222,32.77777778,32.77777778,31.11111111,27.22222222,32.22222222,32.77777778,33.88888889,35.55555556,33.88888889,23.88888889,34.4,34.4,27.22222222,29.44444444,23.33333333,20,24
32.22222222,32.22222222,33.88888889,32.77777778,26.11111111,32.77777778,30.55555556,33.88888889,35.55555556,35,24.44444444,34.4,35.6,27.77777778,30.55555556,23.33333333,19,24
32.22222222,33.33333333,34.44444444,35,26.11111111,33.33333333,31.11111111,34.44444444,36.11111111,35.55555556,26.11111111,34.4,32.2,28.88888889,29.44444444,25,19,25
33.33333333,33.33333333,34.44444444,36.66666667,25.55555556,33.33333333,31.11111111,35,35,35,24.44444444,34.4,35,28.88888889,28.33333333,26.11111111,19,25
32.22222222,33.33333333,34.44444444,35.55555556,24.44444444,33.88888889,27.77777778,33.88888889,34.44444444,35,22.77777778,33.3,35.6,28.88888889,27.77777778,25.55555556,19,25
30,32.77777778,33.88888889,22.5,23.88888889,33.33333333,27.77777778,32.77777778,33.33333333,34.44444444,21.11111111,32.8,35.6,28.33333333,27.22222222,24.44444444,18,24
29.44444444,31.11111111,32.77777778,28.88888889,23.33333333,31.66666667,26.11111111,31.66666667,32.22222222,32.22222222,20.55555556,32.2,34.4,27.22222222,24.44444444,24.44444444,18,22
28.33333333,30,30,28.88888889,22.77777778,28.88888889,25,28.33333333,31.11111111,31.11111111,19.44444444,31.1,31.1,26.11111111,23.88888889,23.33333333,17,21
27.22222222,28.88888889,28.88888889,28.88888889,22.77777778,27.22222222,25,27.22222222,30.55555556,29.44444444,19.44444444,29.4,24.4,25,23.33333333,22.77777778,17,20
26.11111111,27.77777778,27.22222222,28.33333333,22.77777778,26.66666667,24.44444444,25.55555556,28.88888889,26.66666667,19.44444444,28.3,26.1,23.88888889,22.77777778,22.22222222,17,20
25.55555556,27.22222222,26.11111111,28.33333333,22.77777778,26.11111111,24.44444444,25,28.33333333,25.55555556,19.44444444,23.9,25.6,23.33333333,22.77777778,22.22222222,16,19
26.11111111,25.55555556,25.55555556,27.77777778,22.22222222,25,24.44444444,25,28.33333333,24.44444444,20.55555556,23.3,25.6,22.22222222,22.77777778,21.66666667,15,18
26.11111111,24.44444444,25.55555556,27.77777778,22.22222222,23.33333333,24.44444444,24.44444444,27.77777778,26.11111111,20.55555556,22.8,22.8,22.22222222,25,21.66666667,14,17
25.55555556,24.44444444,25,27.77777778,22.22222222,20,23.33333333,23.33333333,26.66666667,26.11111111,23.88888889,21.7,23.3,21.11111111,26.11111111,21.66666667,14,17
25.55555556,23.88888889,24.44444444,27.22222222,21.66666667,22.77777778,23.33333333,23.33333333,25.55555556,25.55555556,25.55555556,20.6,23.3,21.11111111,25,21.66666667,14,17
25.55555556,23.33333333,23.88888889,27.22222222,21.66666667,22.77777778,23.33333333,23.33333333,25,25.55555556,21.66666667,21.1,24.4,20.55555556,25.55555556,21.66666667,14,17
25.55555556,22.77777778,23.33333333,27.22222222,21.66666667,22.77777778,22.77777778,23.33333333,24.44444444,26.11111111,20.55555556,21.1,25,21.11111111,25,21.66666667,14,17
25,23.33333333,23.33333333,27.22222222,22.22222222,22.22222222,23.88888889,24.44444444,25,25,18.33333333,21.7,23.9,21.66666667,24.44444444,22.22222222,14,17
26.11111111,24.44444444,25,27.77777778,23.33333333,24.44444444,27.22222222,27.22222222,26.11111111,27.77777778,18.33333333,22.8,25.6,22.22222222,25,23.33333333,16,19
27.77777778,26.66666667,27.22222222,28.88888889,25,27.77777778,29.44444444,28.33333333,27.22222222,28.88888889,18.33333333,22.2,27.2,23.88888889,26.11111111,24.44444444,18,20
29.44444444,28.88888889,28.88888889,30,25.55555556,30.55555556,31.11111111,30,28.88888889,31.11111111,19.44444444,22.8,28.9,24.44444444,27.22222222,25.55555556,20,22
31.66666667,30.55555556,30,31.11111111,25.55555556,32.22222222,31.66666667,31.11111111,30,32.22222222,21.11111111,23.3,29.4,25.55555556,28.33333333,26.11111111,21,23
32.77777778,31.11111111,31.66666667,33.33333333,25,32.77777778,32.77777778,31.66666667,30.55555556,33.33333333,22.77777778,23.9,31.1,27.77777778,28.88888889,24.44444444,22,24
33.33333333,33.33333333,32.77777778,35,25.55555556,34.44444444,33.88888889,32.22222222,31.66666667,34.44444444,23.88888889,22.8,32.2,31.11111111,30,24.44444444,23,24
33.33333333,32.77777778,33.88888889,35.55555556,26.11111111,34.44444444,35,32.77777778,32.22222222,36.11111111,20.55555556,22.2,33.3,32.22222222,30,24.44444444,23,24
33.88888889,33.33333333,33.88888889,36.66666667,26.66666667,35,33.88888889,32.77777778,33.33333333,36.11111111,21.66666667,22.2,31.1,32.77777778,30,23.88888889,24,24
33.33333333,32.77777778,34.44444444,36.66666667,25.55555556,35,32.22222222,32.77777778,33.33333333,36.11111111,21.11111111,22.2,31.1,32.22222222,26.66666667,24.44444444,24,24
32.77777778,32.22222222,35.55555556,37.22222222,25,35.55555556,31.66666667,32.77777778,33.88888889,36.11111111,20.55555556,21.1,31.7,31.66666667,25.55555556,24.44444444,23,24
31.66666667,33.88888889,35,35.55555556,24.44444444,33.88888889,32.77777778,31.66666667,32.77777778,36.11111111,18.88888889,20.6,31.7,32.22222222,23.88888889,23.88888889,23,23
31.11111111,33.33333333,34.44444444,32.22222222,24.44444444,33.88888889,32.77777778,30.55555556,31.11111111,35.55555556,18.33333333,20.6,32.2,31.11111111,23.88888889,23.88888889,22,22
29.44444444,28.88888889,33.33333333,31.11111111,23.33333333,31.11111111,30.55555556,29.44444444,29.44444444,32.77777778,16.66666667,19.4,32.2,30.55555556,22.77777778,23.33333333,20,20
27.77777778,30.55555556,31.66666667,31.66666667,22.77777778,29.44444444,28.33333333,27.77777778,28.33333333,30,15,19.4,30.6,29.44444444,22.77777778,22.22222222,18,18
27.22222222,30,28.33333333,27.77777778,22.77777778,28.33333333,27.77777778,26.11111111,27.22222222,29.44444444,14.44444444,19.4,28.9,28.88888889,22.77777778,22.22222222,17,17
26.11111111,30,27.22222222,26.11111111,22.22222222,26.66666667,26.66666667,25,25.55555556,28.33333333,15,21.1,27.8,28.33333333,22.22222222,22.22222222,16,17
25.55555556,30,25.55555556,26.66666667,21.66666667,26.11111111,26.66666667,25.55555556,25,28.33333333,15.55555556,21.1,26.7,27.77777778,22.22222222,22.22222222,16,16
25,27.77777778,25.55555556,27.22222222,21.66666667,25,25.55555556,25,25,27.77777778,15,21.1,26.1,27.22222222,21.66666667,22.22222222,15,16
24.44444444,26.66666667,25,26.66666667,22.22222222,24.44444444,25,24.44444444,25,28.33333333,14.44444444,20.6,25.6,27.22222222,21.11111111,22.22222222,15,16
