Coal Type,Region,Generator Type,Count Emissions from Building Powerplant,mix,efficiency,flows,value,unit,direction,type,source,data location
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,co,1.08E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,nox,1.21E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,pm10,3.93E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,pm2.5,2.57E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,sox,4.22E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,bc,1.11E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,oc,2.08E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),No,,34.90%,co2,8.05E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,voc,1.38E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,co,1.13E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,nox,1.21E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,pm10,3.94E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,pm2.5,2.57E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,sox,4.23E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,bc,1.11E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,oc,2.08E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,RFC,Boiler (~99% of US coal turbines),Yes,,34.90%,co2,8.06E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = RFC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,voc,1.40E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,co,1.13E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,nox,8.73E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,pm10,2.28E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,pm2.5,1.80E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,sox,2.81E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,bc,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,oc,1.46E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),No,,34.90%,co2,8.05E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,voc,1.48E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,co,1.18E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,nox,8.74E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,pm10,2.29E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,pm2.5,1.80E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,sox,2.81E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,bc,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,oc,1.46E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SERC,Boiler (~99% of US coal turbines),Yes,,34.90%,co2,8.06E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,voc,1.80E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,co,1.47E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,nox,1.47E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,pm10,1.86E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,pm2.5,1.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,sox,3.04E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,bc,6.92E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,oc,1.30E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),No,,34.30%,co2,8.19E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,voc,1.88E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,co,1.52E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,nox,0.001472829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,pm10,1.87E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,pm2.5,1.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,sox,3.05E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,bc,6.93E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,oc,1.31E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,SPP,Boiler (~99% of US coal turbines),Yes,,34.30%,co2,8.20E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,voc,2.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,co,1.68E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,nox,1.00E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,pm10,1.24E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,pm2.5,1.10E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,sox,4.54E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,bc,4.73E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,oc,8.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),No,,34.70%,co2,8.10E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,voc,2.08E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,co,1.73E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,nox,0.001003829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,pm10,1.25E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,pm2.5,1.10E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,sox,4.54E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,bc,4.73E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,oc,8.92E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,TRE,Boiler (~99% of US coal turbines),Yes,,34.70%,co2,8.10E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = TRE
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,voc,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,co,1.27E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,nox,1.49E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,pm10,3.99E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,pm2.5,2.47E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,sox,1.03E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,bc,1.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,oc,2.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),No,,34.70%,co2,8.10E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,voc,1.58E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,co,1.32E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,nox,0.001493829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,pm10,4.00E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,pm2.5,2.47E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,sox,1.03E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,bc,1.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,oc,2.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Bituminous,WECC,Boiler (~99% of US coal turbines),Yes,,34.70%,co2,8.10E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = WECC
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,voc,8.60E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,co,5.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,nox,3.62E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,pm10,6.14E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,pm2.5,4.32E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,sox,2.36E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,bc,1.86E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,oc,3.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
Lignite,US near future (GREET projection),Boiler (~99% of US coal turbines),No,,36.00%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = US
