Coal Rank,Generation Region,Generator Type,Include Infrastructure Emissions?,mix,efficiency,flows,value,unit,direction,type,source,data location
Sub-bituminous,RFC,Mix,No,100%Boiler_0%IGCC,34.90%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,No,100%Boiler_0%IGCC,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,No,100%Boiler_0%IGCC,34.90%,co2,1.29E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,voc,1.38E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,co,1.13E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,nox,1.21E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,pm10,3.94E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,pm2.5,0.000257232,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,sox,4.23E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,bc,1.11E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,oc,2.08E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,RFC,Mix,Yes,100%Boiler_0%IGCC,34.90%,co2,1.292338946,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Boiler,No,,34.90%,voc,1.40E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,co,1.13E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,nox,8.73E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,pm10,2.28E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,pm2.5,1.80E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,sox,2.81E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,bc,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,oc,1.46E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,No,,34.90%,co2,1.29E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,voc,1.48E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,co,1.18E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,nox,8.74E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,pm10,2.29E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,pm2.5,1.80E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,sox,2.81E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,bc,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,oc,1.46E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,Boiler,Yes,,34.90%,co2,1.29E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SERC
Sub-bituminous,SERC,IGCC,No,,39.00%,voc,9.00E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,co,1.51E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,nox,2.35E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,pm10,2.84E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,No,,39.00%,co2,1.16E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,nox,2.36E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,IGCC,Yes,,39.00%,co2,1.16E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,voc,1.40E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,co,1.13E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,nox,8.73E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,pm10,2.28E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,pm2.5,1.80E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,sox,2.81E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,bc,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,oc,1.46E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,No,100%Boiler_0%IGCC,34.90%,co2,1.29E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,voc,1.48E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,co,1.18E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,nox,8.74E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,pm10,2.29E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,pm2.5,1.80E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,sox,2.81E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,bc,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,oc,1.46E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SERC,Mix,Yes,100%Boiler_0%IGCC,34.90%,co2,1.29E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Boiler,No,,34.30%,voc,1.80E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,co,1.47E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,nox,1.47E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,pm10,1.86E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,pm2.5,1.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,sox,3.04E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,bc,6.92E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,oc,1.30E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,No,,34.30%,co2,1.31E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,voc,1.88E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,co,1.52E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,nox,1.47E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,pm10,1.87E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,pm2.5,1.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,sox,3.05E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,bc,6.93E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,oc,1.31E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,Boiler,Yes,,34.30%,co2,1.31E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = SPP
Sub-bituminous,SPP,IGCC,No,,39.00%,voc,9.00E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,co,1.51E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,nox,2.35E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,pm10,2.84E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,No,,39.00%,co2,1.16E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,nox,2.36E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,IGCC,Yes,,39.00%,co2,1.16E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,voc,1.80E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,co,1.47E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,nox,1.47E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,pm10,1.86E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,pm2.5,1.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,sox,3.04E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,bc,6.92E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,oc,1.30E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,No,100%Boiler_0%IGCC,34.30%,co2,1.31E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,voc,1.88E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,co,1.52E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,nox,1.47E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,pm10,1.87E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,pm2.5,1.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,sox,3.05E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,bc,6.93E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,oc,1.31E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
Sub-bituminous,SPP,Mix,Yes,100%Boiler_0%IGCC,34.30%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = 
