Feedstock Source,Production Type,Plant Type,Hydrogen Phase,Co-produce Steam,Basis of H2 Production Assumptions,activity,flow_source,flows,flow_breakdown,value,unit,direction,type,Source,comment,data location
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,n2o,,-1.69E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,,natural gas: process fuel,,0.403551584,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 212
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,,natural gas: process fuel,,0.546353766,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 212
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,,natural gas: process fuel,,0.564972218,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 212
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,,natural gas,,0.826584969,MJ/MJ,input,energy,GREET,Primary variable to be passed to midstream stage,Hydrogen tab Row 195
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,,natural gas,,0.826584614,MJ/MJ,input,energy,GREET,Primary variable to be passed to midstream stage,Hydrogen tab Row 195
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,,natural gas,,0.826584969,MJ/MJ,input,energy,GREET,Primary variable to be passed to midstream stage,Hydrogen tab Row 195
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,nox,,3.34E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,nox,,3.34E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,nox,,3.34E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,nox,,-9.66E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,nox,,1.15E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,nox,,1.56E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,nox,,3.35E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,nox,,1.70E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,nox,,1.56E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,nox,,3.35E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,nox,,1.61E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,nox,,1.56E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,nox,,3.34E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,nox,,-9.66E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,oc,,5.05E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,oc,,5.05E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,oc,,5.05E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,oc,,-2.81E-07,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,oc,,6.26E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,oc,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,oc,,5.05E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,oc,,8.67E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,oc,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,oc,,5.05E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,oc,,8.76E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,oc,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,oc,,5.05E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,oc,,-2.81E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,pm10,,6.01E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,pm10,,6.01E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,pm10,,6.01E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,pm10,,-6.76E-07,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,pm10,,1.33E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,pm10,,1.14E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,pm10,,6.01E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,pm10,,2.07E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,pm10,,1.14E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,pm10,,6.01E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,pm10,,1.86E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,pm10,,1.14E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,pm10,,6.01E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,pm10,,-6.76E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,pm2.5,,2.60E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,pm2.5,,2.60E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,pm2.5,,2.60E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,pm2.5,,-6.68E-07,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,pm2.5,,1.31E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,pm2.5,,1.10E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,pm2.5,,2.60E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,pm2.5,,1.89E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,pm2.5,,1.10E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,pm2.5,,2.60E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,pm2.5,,1.84E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,pm2.5,,1.10E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,pm2.5,,2.60E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,pm2.5,,-6.68E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,sox,,8.23E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,sox,,8.23E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,sox,,8.23E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,sox,,-1.96E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,sox,,4.30E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,sox,,2.57E-08,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,sox,,8.23E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,sox,,9.52E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,sox,,2.57E-08,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,sox,,8.23E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,sox,,6.02E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,sox,,2.57E-08,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,sox,,8.23E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,sox,,-1.96E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,,steam co-generated,,-0.145,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,voc,evaporation,0.000127221,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,voc,evaporation,0.000127221,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,voc,evaporation,0.000127221,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,voc,,5.39E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,voc,,5.39E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,voc,,5.39E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,voc,,-1.64E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,voc,,3.52E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,voc,,9.15E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,voc,,5.39E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,voc,,5.00E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,voc,,9.15E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,voc,,5.39E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,voc,,4.93E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,voc,,9.15E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,voc,,5.39E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,voc,,-1.64E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
Coal,From Coal,Central Plants,Liquid,Yes,Industry data,Coal Gasification,,natural gas,,0,MJ/MJ,input,energy,GREET,Dummy variable if CCUS is not used; initialized to save natural gas used in CCS process,
Coal,From Coal,Central Plants,Liquid,No,Industry data,Coal Gasification,,natural gas,,0,MJ/MJ,input,energy,GREET,Dummy variable if CCUS is not used; initialized to save natural gas used in CCS process,
Coal,From Coal,Central Plants,Gas,Yes,Industry data,Coal Gasification,,natural gas,,0,MJ/MJ,input,energy,GREET,Dummy variable if CCUS is not used; initialized to save natural gas used in CCS process,
Coal,From Coal,Central Plants,Gas,No,Industry data,Coal Gasification,,natural gas,,0,MJ/MJ,input,energy,GREET,Dummy variable if CCUS is not used; initialized to save natural gas used in CCS process,
