Seqno,state,plant_name,orispl,unit,prime_mover,fuel,online_year,egrid_year,gen,number_of_boiler,genstatus,gen_prime_mover,gen_fuel,capacity_mw,match_score,plant_id
12001,ME,Mechanic Falls,54123,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,0.4,1,4840
12002,ME,Medway,1474,IC1,IC,DFO,,2018,IC1,0,RE,IC,DFO,2,1,4841
12003,ME,Medway,1474,IC2,IC,DFO,,2018,IC2,0,RE,IC,DFO,2,1,4841
12004,ME,Medway,1474,IC3,IC,DFO,,2018,IC3,0,RE,IC,DFO,2,1,4841
12005,ME,Medway,1474,IC4,IC,DFO,,2018,IC4,0,RE,IC,DFO,2,1,4841
12006,ME,Medway Hydro,55288,MW01,HY,WAT,,2018,MW01,0,OP,HY,WAT,0.8,1,4842
12007,ME,Medway Hydro,55288,MW02,HY,WAT,,2018,MW02,0,OP,HY,WAT,0.8,1,4842
12008,ME,Medway Hydro,55288,MW03,HY,WAT,,2018,MW03,0,OP,HY,WAT,0.8,1,4842
12009,ME,Medway Hydro,55288,MW04,HY,WAT,,2018,MW04,0,OP,HY,WAT,0.8,1,4842
12010,ME,Medway Hydro,55288,MW05,HY,WAT,,2018,MW05,0,OP,HY,WAT,0.8,1,4842
12011,ME,Messalonskee 2 (Oakland),1497,1,HY,WAT,,2018,1,0,OP,HY,WAT,2.8,1,4843
12012,ME,Messalonskee 3,1498,1,HY,WAT,,2018,1,0,OP,HY,WAT,1.6,1,4844
12013,ME,Messalonskee 5,1500,1,HY,WAT,,2018,1,0,OP,HY,WAT,1.8,1,4845
12014,ME,Milford Hydro Station,1475,MF01,HY,WAT,,2018,MF01,0,OP,HY,WAT,0.7,1,4846
12015,ME,Milford Hydro Station,1475,MF02,HY,WAT,,2018,MF02,0,OP,HY,WAT,0.7,1,4846
12016,ME,Milford Hydro Station,1475,MF03,HY,WAT,,2018,MF03,0,OP,HY,WAT,1.6,1,4846
12017,ME,Milford Hydro Station,1475,MF04,HY,WAT,,2018,MF04,0,OP,HY,WAT,1.6,1,4846
12018,ME,Milford Hydro Station,1475,MF05,HY,WAT,,2018,MF05,0,OP,HY,WAT,1.6,1,4846
12019,ME,Milford Hydro Station,1475,MF06,HY,WAT,,2018,MF06,0,OP,HY,WAT,1.6,1,4846
12020,ME,MMWAC Resource Recovery Facility,50035,ST1,ST,MSW,,2018,ST1,0,OP,ST,MSW,5,1,4847
12021,ME,North Gorham,1501,1,HY,WAT,,2018,1,0,OP,HY,WAT,1.1,1,4848
12022,ME,North Gorham,1501,2,HY,WAT,,2018,2,0,OP,HY,WAT,1.1,1,4848
12023,ME,"NRG Solar Mule, LLC",60640,COLBY,PV,SUN,,2018,COLBY,0,OP,PV,SUN,1.5,1,4849
12024,ME,Number Nine Wind Farm,57612,GEN1,WT,WND,,2018,GEN1,0,IP,WT,WND,250,1,4850
12025,ME,Oakfield Wind Project,57002,1,WT,WND,,2018,1,0,OP,WT,WND,148,1,4851
12026,ME,Orono B,59438,ORB-1,HY,WAT,,2018,ORB-1,0,OP,HY,WAT,1.3,1,4852
12027,ME,Orono B,59438,ORB-2,HY,WAT,,2018,ORB-2,0,OP,HY,WAT,1.3,1,4852
12028,ME,Orono B,59438,ORB-3,HY,WAT,,2018,ORB-3,0,OP,HY,WAT,1.3,1,4852
12029,ME,Orono Hydro Station,57184,1,HY,WAT,,2018,1,0,OP,HY,WAT,0.5,1,4853
12030,ME,Orono Hydro Station,57184,2,HY,WAT,,2018,2,0,OP,HY,WAT,0.6,1,4853
12031,ME,Orono Hydro Station,57184,3,HY,WAT,,2018,3,0,OP,HY,WAT,0.8,1,4853
12032,ME,Orono Hydro Station,57184,4,HY,WAT,,2018,4,0,OP,HY,WAT,0.8,1,4853
12033,ME,Otis Hydro,50080,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,5.1,1,4854
12034,ME,Otis Hydro,50080,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,5.1,1,4854
12035,ME,Passadumkeag Windpark LLC,59222,Q357,WT,WND,,2018,Q357,0,OP,WT,WND,39.9,1,4855
12036,ME,Pejepscot Hydroelectric Project,50758,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,12.3,1,4856
12037,ME,Pejepscot Hydroelectric Project,50758,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,0.4,1,4856
12038,ME,Pejepscot Hydroelectric Project,50758,GEN3,HY,WAT,,2018,GEN3,0,OP,HY,WAT,0.3,1,4856
12039,ME,Pejepscot Hydroelectric Project,50758,GEN4,HY,WAT,,2018,GEN4,0,OP,HY,WAT,0.5,1,4856
12042,ME,Pine Tree Landfill Gas to Energy,58993,3201,IC,LFG,,2018,3201,0,OP,IC,LFG,1.1,1,4858
12043,ME,Pine Tree Landfill Gas to Energy,58993,3202,IC,LFG,,2018,3202,0,OP,IC,LFG,1.1,1,4858
12044,ME,Pine Tree Landfill Gas to Energy,58993,3203,IC,LFG,,2018,3203,0,OP,IC,LFG,1.1,1,4858
12045,ME,Pisgah Mountain Wind,60404,PISGA,WT,WND,,2018,PISGA,0,OP,WT,WND,9.1,1,4859
12046,ME,Pittsfield Hydro,54124,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,0.4,1,4860
12047,ME,Pittsfield Hydro,54124,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,0.3,1,4860
12048,ME,Pittsfield Hydro,54124,GEN3,HY,WAT,,2018,GEN3,0,OP,HY,WAT,0.4,1,4860
12049,ME,Pumpkin Hill,50699,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,1,1,4861
12050,ME,Record Hill Wind,57568,RHW,WT,WND,,2018,RHW,0,OP,WT,WND,50.6,1,4862
12056,ME,ReEnergy Ashland,10356,BOIL1,ST,WDS,,2018,GEN1,1,OP,ST,WDS,39.6,0.533333333,4864
12057,ME,ReEnergy Fort Fairfield,7513,BOIL1,ST,WDS,,2018,GEN1,1,OS,ST,WDS,37.5,0.533333333,4865
12058,ME,ReEnergy Livermore Falls,10354,1,ST,WDS,,2018,GEN1,1,OP,ST,WDS,39.6,0.727272727,4866
12059,ME,ReEnergy Stratton LLC,50650,BLR1,ST,WDS,,2018,UNI1,1,OP,ST,WDS,45.7,0.571428571,4867
12062,ME,Robbins Lumber,50230,CAT,IC,DFO,,2018,CAT,0,SB,IC,DFO,2,1,4869
12063,ME,Robbins Lumber,50230,WEG,ST,WDS,,2018,WEG,0,TS,ST,WDS,10,1,4869
12064,ME,Robbins Lumber,50230,WEST,ST,WDS,,2018,WEST,0,OS,ST,WDS,1.2,1,4869
12065,ME,Rollins Wind Project,56990,1,WT,WND,,2018,1,0,OP,WT,WND,60,1,4870
12066,ME,RoxWind,62857,WIND1,WT,WND,,2018,WIND1,0,L,WT,WND,15.3,1,4871
12070,ME,Rumford Falls Hydro Facility,10493,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,8.1,1,4873
12071,ME,Rumford Falls Hydro Facility,10493,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,8.1,1,4873
12072,ME,Rumford Falls Hydro Facility,10493,GEN3,HY,WAT,,2018,GEN3,0,OP,HY,WAT,8.8,1,4873
12073,ME,Rumford Falls Hydro Facility,10493,GEN4,HY,WAT,,2018,GEN4,0,SB,HY,WAT,4.3,1,4873
12074,ME,Rumford Falls Hydro Facility,10493,GEN5,HY,WAT,,2018,GEN5,0,OP,HY,WAT,7.6,1,4873
12075,ME,Rumford Falls Hydro Facility,10493,GEN6,HY,WAT,,2018,GEN6,0,OP,HY,WAT,7.6,1,4873
12099,ME,Saddleback Ridge Wind Farm,58608,SRW1,WT,WND,,2018,SRW1,0,OP,WT,WND,8.5,1,4876
12100,ME,Saddleback Ridge Wind Farm,58608,SRW2,WT,WND,,2018,SRW2,0,OP,WT,WND,25.7,1,4876
12101,ME,Salmon Falls,50702,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,0.4,1,4877
12102,ME,Salmon Falls,50702,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,0.4,1,4877
12103,ME,Salmon Falls,50702,GEN3,HY,WAT,,2018,GEN3,0,OP,HY,WAT,0.4,1,4877
12104,ME,Shawmut,1504,SH1,HY,WAT,,2018,SH1,0,OP,HY,WAT,0.7,1,4878
12105,ME,Shawmut,1504,SH2,HY,WAT,,2018,SH2,0,OP,HY,WAT,0.7,1,4878
12106,ME,Shawmut,1504,SH3,HY,WAT,,2018,SH3,0,OP,HY,WAT,0.7,1,4878
12107,ME,Shawmut,1504,SH4,HY,WAT,,2018,SH4,0,OP,HY,WAT,0.7,1,4878
12108,ME,Shawmut,1504,SH5,HY,WAT,,2018,SH5,0,OP,HY,WAT,0.7,1,4878
12109,ME,Shawmut,1504,SH6,HY,WAT,,2018,SH6,0,OP,HY,WAT,0.9,1,4878
12110,ME,Shawmut,1504,SH7,HY,WAT,,2018,SH7,0,OP,HY,WAT,2.2,1,4878
12111,ME,Shawmut,1504,SH8,HY,WAT,,2018,SH8,0,OP,HY,WAT,2.2,1,4878
12112,ME,Skelton,1505,1,HY,WAT,,2018,1,0,OP,HY,WAT,8.4,1,4879
12113,ME,Skelton,1505,2,HY,WAT,,2018,2,0,OP,HY,WAT,8.4,1,4879
12117,ME,Spruce Mountain WInd,58026,1,WT,WND,,2018,1,0,OP,WT,WND,20,1,4881
12118,ME,Squa Pan Hydro Station,1516,SP1,HY,WAT,,2018,SP1,0,SB,HY,WAT,1.5,1,4882
12119,ME,Stetson Wind I,56989,1,WT,WND,,2018,1,0,OP,WT,WND,57,1,4883
12120,ME,Stetson Wind II,56991,1,WT,WND,,2018,1,0,OP,WT,WND,25.5,1,4884
12121,ME,Stillwater B,59437,SWB-1,HY,WAT,,2018,SWB-1,0,OP,HY,WAT,0.8,1,4885
12122,ME,Stillwater B,59437,SWB-2,HY,WAT,,2018,SWB-2,0,OP,HY,WAT,0.8,1,4885
,FL,,564,2,ST,BIT,,,2,,,ST,BIT,,1,2499
12123,ME,Stillwater B,59437,SWB-3,HY,WAT,,2018,SWB-3,0,OP,HY,WAT,0.8,1,4885
12124,ME,Stillwater Hydro Station,1478,SW01,HY,WAT,,2018,SW01,0,OP,HY,WAT,0.4,1,4886
12125,ME,Stillwater Hydro Station,1478,SW02,HY,WAT,,2018,SW02,0,OP,HY,WAT,0.4,1,4886
12126,ME,Stillwater Hydro Station,1478,SW03,HY,WAT,,2018,SW03,0,OP,HY,WAT,0.4,1,4886
12127,ME,Stillwater Hydro Station,1478,SW04,HY,WAT,,2018,SW04,0,OP,HY,WAT,0.6,1,4886
12128,ME,Twin Rivers Paper Co LLC,58146,GEN5,ST,PUR,,2018,GEN5,0,OP,ST,PUR,22,1,4887
12129,ME,Upper Androscoggin,54202,1,HY,WAT,,2018,1,0,OS,HY,WAT,0.7,1,4888
12130,ME,Upper Androscoggin,54202,2,HY,WAT,,2018,2,0,OS,HY,WAT,0.5,1,4888
,CA,,55400,CTG-1,CT,NG,,,CTG1,,,CT,NG,,0.923076923,917
12131,ME,Upper Androscoggin,54202,3,HY,WAT,,2018,3,0,OS,HY,WAT,0.4,1,4888
12132,ME,Upper Barker,52171,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,1,1,4889
12133,ME,Veazie C,784,1,HY,WAT,,2018,1,0,IP,HY,WAT,8,1,4890
12134,ME,Waste Management Crossroads LFGTE,57016,GEN1,IC,LFG,,2018,GEN1,0,OP,IC,LFG,1.6,1,4891
12135,ME,Waste Management Crossroads LFGTE,57016,GEN2,IC,LFG,,2018,GEN2,0,OP,IC,LFG,1.6,1,4891
12136,ME,West Buxton,1508,WB1,HY,WAT,,2018,WB1,0,OP,HY,WAT,0.6,1,4892
12137,ME,West Buxton,1508,WB2,HY,WAT,,2018,WB2,0,OP,HY,WAT,0.6,1,4892
12138,ME,West Buxton,1508,WB3,HY,WAT,,2018,WB3,0,OP,HY,WAT,1.1,1,4892
12139,ME,West Buxton,1508,WB4,HY,WAT,,2018,WB4,0,OP,HY,WAT,0.7,1,4892
12140,ME,West Buxton,1508,WB5,HY,WAT,,2018,WB5,0,OP,HY,WAT,0.7,1,4892
12141,ME,West Buxton,1508,WB6,HY,WAT,,2018,WB6,0,OP,HY,WAT,4,1,4892
12142,ME,West Enfield Hydro,10255,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,6.5,1,4893
12143,ME,West Enfield Hydro,10255,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,6.5,1,4893
12146,ME,Weston Hydro,1509,WE1,HY,WAT,,2018,WE1,0,OP,HY,WAT,3,1,4895
12147,ME,Weston Hydro,1509,WE2,HY,WAT,,2018,WE2,0,OP,HY,WAT,3,1,4895
12148,ME,Weston Hydro,1509,WE3,HY,WAT,,2018,WE3,0,OP,HY,WAT,3,1,4895
12149,ME,Weston Hydro,1509,WE4,HY,WAT,,2018,WE4,0,OP,HY,WAT,3,1,4895
12150,ME,William F Wyman,1507,1,ST,RFO,1957,2018,1,1,OP,ST,RFO,50,1,4896
12151,ME,William F Wyman,1507,2,ST,RFO,1958,2018,2,1,OP,ST,RFO,50,1,4896
12152,ME,William F Wyman,1507,3,ST,RFO,1965,2018,3,1,OP,ST,RFO,113.6,1,4896
12153,ME,William F Wyman,1507,4,ST,RFO,1978,2018,4,1,OP,ST,RFO,632.4,1,4896
12154,ME,Williams Hydro,1510,WI1,HY,WAT,,2018,WI1,0,OP,HY,WAT,7,1,4897
12155,ME,Williams Hydro,1510,WI2,HY,WAT,,2018,WI2,0,OP,HY,WAT,6,1,4897
12156,ME,Worumbo Hydro Station,50278,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,9.7,1,4898
12157,ME,Worumbo Hydro Station,50278,GEN2,HY,WAT,,2018,GEN2,0,OP,HY,WAT,9.7,1,4898
12158,ME,Wyman Hydro,1511,WY1,HY,WAT,,2018,WY1,0,OP,HY,WAT,24,1,4899
12159,ME,Wyman Hydro,1511,WY2,HY,WAT,,2018,WY2,0,OP,HY,WAT,24,1,4899
12160,ME,Wyman Hydro,1511,WY3,HY,WAT,,2018,WY3,0,OP,HY,WAT,24,1,4899
12161,MI,48th Street Peaking Station,7258,**7,GT,NG,1992,2018,7,0,OP,GT,NG,39.1,0.75,4900
12162,MI,48th Street Peaking Station,7258,**8,GT,NG,1992,2018,8,0,OP,GT,NG,39.1,0.75,4900
12163,MI,48th Street Peaking Station,7258,9,GT,NG,2000,2018,9,0,OP,GT,NG,83.5,1,4900
12164,MI,A.J. Mihm Generating Station,61391,M1,IC,NG,,2018,M1,0,V,IC,NG,18.8,1,4901
12165,MI,A.J. Mihm Generating Station,61391,M2,IC,NG,,2018,M2,0,V,IC,NG,18.8,1,4901
12166,MI,A.J. Mihm Generating Station,61391,M3,IC,NG,,2018,M3,0,V,IC,NG,18.8,1,4901
12169,MI,Ada Dam,50433,ADA1,HY,WAT,,2018,ADA1,0,OP,HY,WAT,1.4,1,4903
12170,MI,Adrian Energy Associates LLC,54903,UNT1,IC,LFG,,2018,UNT1,0,OP,IC,LFG,0.8,1,4904
12171,MI,Adrian Energy Associates LLC,54903,UNT2,IC,LFG,,2018,UNT2,0,OP,IC,LFG,0.8,1,4904
12172,MI,Adrian Energy Associates LLC,54903,UNT3,IC,LFG,,2018,UNT3,0,OP,IC,LFG,0.8,1,4904
12173,MI,Alcona,1693,1,HY,WAT,,2018,1,0,OP,HY,WAT,4,1,4905
12174,MI,Alcona,1693,2,HY,WAT,,2018,2,0,OP,HY,WAT,4,1,4905
12175,MI,Allegan Dam,1694,1,HY,WAT,,2018,1,0,OP,HY,WAT,0.5,1,4906
12176,MI,Allegan Dam,1694,2,HY,WAT,,2018,2,0,OP,HY,WAT,0.9,1,4906
12177,MI,Allegan Dam,1694,3,HY,WAT,,2018,3,0,OP,HY,WAT,1.2,1,4906
12183,MI,Alpine Power Plant,59926,AL1,GT,NG,2016,2018,AI1,0,OP,GT,NG,226.9,0.8,4908
12184,MI,Alpine Power Plant,59926,AL2,GT,NG,2016,2018,AI2,0,OP,GT,NG,226.9,0.8,4908
12185,MI,Apple Blossom Wind Farm,58690,APLB1,WT,WND,,2018,APLB1,0,OP,WT,WND,100,1,4909
12186,MI,Assembly Solar Project,62422,ASP01,PV,SUN,,2018,ASP01,0,P,PV,SUN,50,1,4910
12187,MI,B C Cobb,1695,1,ST,NG,,2018,1,3,RE,ST,NG,69,1,4911
12188,MI,B C Cobb,1695,2,ST,NG,,2018,2,3,RE,ST,NG,69,1,4911
12189,MI,B C Cobb,1695,3,ST,NG,,2018,3,3,RE,ST,NG,69,1,4911
12190,MI,B C Cobb,1695,4,ST,SUB,,2018,4,1,RE,ST,SUB,156.3,1,4911
12191,MI,B C Cobb,1695,5,ST,SUB,,2018,5,1,RE,ST,SUB,156.3,1,4911
12192,MI,B E Morrow,1696,A,GT,NG,,2018,A,0,RE,GT,NG,18,1,4912
12193,MI,B E Morrow,1696,B,GT,NG,,2018,B,0,RE,GT,NG,18,1,4912
12194,MI,Battle Creek Mill,58052,1TG,ST,NG,,2018,1TG,0,OP,ST,NG,2,1,4913
12195,MI,Battle Creek Mill,58052,2TG,ST,NG,,2018,2TG,0,OS,ST,NG,2,1,4913
12196,MI,Bay Windpower I,55944,BAY,WT,WND,,2018,BAY,0,OP,WT,WND,1.8,1,4914
12197,MI,Beaver Island,7831,1,IC,DFO,,2018,1,0,SB,IC,DFO,1.2,1,4915
12198,MI,Beaver Island,7831,2,IC,DFO,,2018,2,0,SB,IC,DFO,1.2,1,4915
12199,MI,Beaver Island,7831,3,IC,DFO,,2018,3,0,SB,IC,DFO,0.9,1,4915
12200,MI,Beebe 1B,58908,1,WT,WND,,2018,1,0,OP,WT,WND,50.4,1,4916
12201,MI,Beebe Renewable Energy LLC,58020,1,WT,WND,,2018,1,0,OP,WT,WND,81.6,1,4917
12202,MI,Belle River,6034,1,ST,RC,1984,2018,ST1,1,OP,ST,RC,697.5,0.75,4918
12203,MI,Belle River,6034,2,ST,RC,1985,2018,ST2,1,OP,ST,RC,697.5,0.75,4918
12204,MI,Belle River,6034,CTG121,GT,NG,1999,2018,1-Dec,0,OP,GT,NG,85.3,0.714285714,4918
12205,MI,Belle River,6034,CTG122,GT,NG,1999,2018,2-Dec,0,OP,GT,NG,85.3,0.714285714,4918
12206,MI,Belle River,6034,CTG131,GT,NG,1999,2018,13-1,0,OP,GT,NG,85.3,0.714285714,4918
12207,MI,Berrien Springs,1753,10,HY,WAT,,2018,10,0,OP,HY,WAT,0.6,1,4919
,CA,,55400,CTG-2,CT,NG,,,CTG2,,,CT,NG,,0.923076923,917
12208,MI,Berrien Springs,1753,11,HY,WAT,,2018,11,0,OP,HY,WAT,0.6,1,4919
12209,MI,Berrien Springs,1753,12,HY,WAT,,2018,12,0,OP,HY,WAT,0.6,1,4919
12210,MI,Berrien Springs,1753,1A,HY,WAT,,2018,1A,0,OP,HY,WAT,0.6,1,4919
12211,MI,Berrien Springs,1753,2A,HY,WAT,,2018,2A,0,OP,HY,WAT,0.6,1,4919
12212,MI,Berrien Springs,1753,3A,HY,WAT,,2018,3A,0,OP,HY,WAT,0.6,1,4919
12213,MI,Berrien Springs,1753,4A,HY,WAT,,2018,4A,0,OP,HY,WAT,0.6,1,4919
12214,MI,Berrien Springs,1753,5,HY,WAT,,2018,5,0,OP,HY,WAT,0.6,1,4919
12215,MI,Berrien Springs,1753,6,HY,WAT,,2018,6,0,OP,HY,WAT,0.6,1,4919
12216,MI,Berrien Springs,1753,7,HY,WAT,,2018,7,0,OP,HY,WAT,0.6,1,4919
12217,MI,Berrien Springs,1753,8,HY,WAT,,2018,8,0,OP,HY,WAT,0.6,1,4919
12218,MI,Berrien Springs,1753,9,HY,WAT,,2018,9,0,OP,HY,WAT,0.6,1,4919
12219,MI,Big Quinnesec 61,7821,4,HY,WAT,,2018,4,0,OP,HY,WAT,2.2,1,4920
12220,MI,Big Quinnesec 61,7821,5,HY,WAT,,2018,5,0,OP,HY,WAT,2.2,1,4920
12221,MI,Big Quinnesec 92,7820,1,HY,WAT,,2018,1,0,OP,HY,WAT,8,1,4921
12222,MI,Big Quinnesec 92,7820,2,HY,WAT,,2018,2,0,OP,HY,WAT,8,1,4921
12223,MI,"Big Turtle Wind Farm, LLC",58891,BTWF1,WT,WND,,2018,BTWF1,0,OP,WT,WND,20,1,4922
12224,MI,"Big Turtle Wind Farm, LLC",58891,BTWF2,WT,WND,,2018,BTWF2,0,OP,WT,WND,29.4,1,4922
12228,MI,Blue Water Renewables Inc,57706,1,IC,LFG,,2018,1,0,OP,IC,LFG,1.6,1,4924
12229,MI,Blue Water Renewables Inc,57706,2,IC,LFG,,2018,2,0,OP,IC,LFG,1.6,1,4924
12230,MI,Brent Run Generating Station,54910,1-Jul,IC,LFG,,2018,1-Jul,0,OP,IC,LFG,0.8,1,4925
12231,MI,Brent Run Generating Station,54910,2-Jul,IC,LFG,,2018,2-Jul,0,OP,IC,LFG,0.8,1,4925
12232,MI,Brent Run Generating Station,54910,3-Jul,IC,LFG,,2018,3-Jul,0,OP,IC,LFG,0.6,1,4925
12233,MI,Brent Run Generating Station,54910,4-Jul,IC,LFG,,2018,4-Jul,0,OP,IC,LFG,1.6,1,4925
12234,MI,Brent Run Generating Station,54910,5-Jul,IC,LFG,,2018,5-Jul,0,OP,IC,LFG,1.6,1,4925
12235,MI,Brookfield,58719,WPH2,WT,WND,,2018,WPH2,0,OP,WT,WND,74.8,1,4926
12236,MI,Bryon Center,56851,1,IC,LFG,,2018,1,0,OP,IC,LFG,1.6,1,4927
12237,MI,Bryon Center,56851,2,IC,LFG,,2018,2,0,OP,IC,LFG,1.6,1,4927
12238,MI,Buchanan (MI),1754,1,HY,WAT,,2018,1,0,OP,HY,WAT,0.4,1,4928
12239,MI,Buchanan (MI),1754,10,HY,WAT,,2018,10,0,OP,HY,WAT,0.5,1,4928
12240,MI,Buchanan (MI),1754,2,HY,WAT,,2018,2,0,OP,HY,WAT,0.4,1,4928
12241,MI,Buchanan (MI),1754,3,HY,WAT,,2018,3,0,OP,HY,WAT,0.4,1,4928
12242,MI,Buchanan (MI),1754,4,HY,WAT,,2018,4,0,OP,HY,WAT,0.4,1,4928
12243,MI,Buchanan (MI),1754,5,HY,WAT,,2018,5,0,OP,HY,WAT,0.4,1,4928
12244,MI,Buchanan (MI),1754,6,HY,WAT,,2018,6,0,OP,HY,WAT,0.4,1,4928
12245,MI,Buchanan (MI),1754,7,HY,WAT,,2018,7,0,OP,HY,WAT,0.5,1,4928
12246,MI,Buchanan (MI),1754,8,HY,WAT,,2018,8,0,OP,HY,WAT,0.5,1,4928
12247,MI,Buchanan (MI),1754,9,HY,WAT,,2018,9,0,OP,HY,WAT,0.5,1,4928
12248,MI,C W Tippy,1698,1,HY,WAT,,2018,1,0,OP,HY,WAT,6.7,1,4929
12249,MI,C W Tippy,1698,2,HY,WAT,,2018,2,0,OP,HY,WAT,6.7,1,4929
12250,MI,C W Tippy,1698,3,HY,WAT,,2018,3,0,OP,HY,WAT,6.7,1,4929
12251,MI,Cadillac Renewable Energy,54415,EUBLR,ST,WDS,1993,2018,GEN1,1,OP,ST,WDS,44,0.533333333,4930
12252,MI,Cargill Salt,54965,ACTG,ST,NG,,2018,ACTG,0,OS,ST,NG,2,1,4931
12253,MI,Cargill Salt,54965,DCT,ST,BIT,,2018,DCT,0,RE,ST,BIT,1.2,1,4931
12254,MI,Cargill Salt,54965,DCTG,ST,BIT,,2018,DCTG,0,RE,ST,BIT,0.7,1,4931
12255,MI,Cargill Salt,54965,EACTG,ST,NG,,2018,EACTG,0,OA,ST,NG,2.2,1,4931
12256,MI,Cargill Salt Hersey,58196,ST1,ST,NG,,2018,ST1,0,OP,ST,NG,2.1,1,4932
12257,MI,Caro,1874,1,IC,DFO,,2018,1,0,OP,IC,DFO,1.3,1,4933
12258,MI,Caro,1874,2,IC,DFO,,2018,2,0,OP,IC,DFO,1.3,1,4933
12259,MI,Caro,1874,3,IC,DFO,,2018,3,0,OP,IC,DFO,1.3,1,4933
12260,MI,Caro,1874,4,IC,DFO,,2018,4,0,OP,IC,DFO,1.5,1,4933
12261,MI,Caro,1874,5,IC,DFO,,2018,5,0,OP,IC,DFO,2,1,4933
12262,MI,Caro,1874,6,IC,DFO,,2018,6,0,OP,IC,DFO,2,1,4933
12263,MI,Cascade Dam,50436,CAS1,HY,WAT,,2018,CAS1,0,OP,HY,WAT,1.6,1,4934
12264,MI,Cataract (MI),7118,1,HY,WAT,,2018,1,0,OP,HY,WAT,2,1,4935
12265,MI,Central Michigan University,56190,GT1,GT,NG,,2018,GT1,0,OP,GT,NG,3.8,1,4936
12266,MI,Central Michigan University,56190,STM1,ST,NG,,2018,STM1,0,OP,ST,NG,1,1,4936
12267,MI,Chalk Hill,1776,1,HY,WAT,,2018,1,0,OP,HY,WAT,2.6,1,4937
12268,MI,Chalk Hill,1776,2,HY,WAT,,2018,2,0,OP,HY,WAT,2.6,1,4937
12269,MI,Chalk Hill,1776,3,HY,WAT,,2018,3,0,OP,HY,WAT,2.6,1,4937
12270,MI,Chatham,58254,CT02R,GT,NG,,2018,CT02R,0,OP,GT,NG,3.6,1,4938
12271,MI,Chatham,58254,CTOIS,GT,NG,,2018,CTOIS,0,OP,GT,NG,3.7,1,4938
12272,MI,Cheboygan,50461,GEN1,HY,WAT,,2018,GEN1,0,OP,HY,WAT,1.5,1,4939
12273,MI,Claude Vandyke,1880,6,CS,NG,,2018,6,0,OP,CS,NG,23,1,4940
12274,MI,Claude Vandyke,1880,5,IC,NG,,2018,5,0,RE,IC,NG,3.5,1,4940
12275,MI,Claude Vandyke,1880,8,GT,NG,,2018,8,0,OP,GT,NG,24.8,1,4940
12276,MI,Clinton,1818,1,IC,DFO,,2018,1,0,SB,IC,DFO,0.5,1,4941
12277,MI,Clinton,1818,2,IC,DFO,,2018,2,0,SB,IC,DFO,0.5,1,4941
12278,MI,Clinton,1818,3,IC,DFO,,2018,3,0,RE,IC,DFO,0.4,1,4941
12279,MI,Clinton,1818,4,IC,DFO,,2018,4,0,RE,IC,DFO,0.4,1,4941
12280,MI,Clinton,1818,5,IC,DFO,,2018,5,0,RE,IC,DFO,0.4,1,4941
12281,MI,Clinton,1818,6,IC,DFO,,2018,6,0,OP,IC,DFO,2,1,4941
12282,MI,Coldwater Peaking Plant,59467,GEN1,IC,NG,,2018,GEN1,0,OP,IC,NG,4.3,1,4942
12283,MI,Coldwater Peaking Plant,59467,GEN2,IC,NG,,2018,GEN2,0,OP,IC,NG,4.3,1,4942
12284,MI,Coldwater Peaking Plant,59467,GEN3,IC,NG,,2018,GEN3,0,OP,IC,NG,4.3,1,4942
12285,MI,Colfax,1725,1,IC,DFO,,2018,1,0,OP,IC,DFO,2.7,1,4943
12286,MI,Colfax,1725,2,IC,DFO,,2018,2,0,OP,IC,DFO,2.7,1,4943
12287,MI,Colfax,1725,3,IC,DFO,,2018,3,0,OP,IC,DFO,2.7,1,4943
12288,MI,Colfax,1725,4,IC,DFO,,2018,4,0,OP,IC,DFO,2.7,1,4943
12289,MI,Colfax,1725,5,IC,DFO,,2018,5,0,OP,IC,DFO,2.7,1,4943
12290,MI,Conners Creek,1726,1,IC,DFO,,2018,1,0,RE,IC,DFO,2.7,1,4944
12291,MI,Conners Creek,1726,15,ST,NG,,2018,15,4,RE,ST,NG,135,1,4944
12292,MI,Conners Creek,1726,16,ST,NG,,2018,16,4,RE,ST,NG,135,1,4944
12293,MI,Conners Creek,1726,2,IC,DFO,,2018,2,0,RE,IC,DFO,2.7,1,4944
12294,MI,Constantine,1760,1,HY,WAT,,2018,1,0,OP,HY,WAT,0.3,1,4945
