Balancing Authority,Date,Averaged Demand (MwH)
ERCO,09/05/2020 8:00:00 AM 8,38580
ERCO,09/05/2020 9:00:00 AM 9,40071
ERCO,09/05/2020 10:00:00 AM 10,42670
ERCO,09/05/2020 11:00:00 AM 11,45583
ERCO,09/05/2020 12:00:00 PM 12,48993
ERCO,09/05/2020 1:00:00 PM 13,52409
ERCO,09/05/2020 2:00:00 PM 14,55354
ERCO,09/05/2020 3:00:00 PM 15,57520
ERCO,09/05/2020 4:00:00 PM 16,57884
ERCO,09/05/2020 5:00:00 PM 17,56753
ERCO,09/05/2020 6:00:00 PM 18,55161
ERCO,09/05/2020 7:00:00 PM 19,53305
ERCO,09/05/2020 8:00:00 PM 20,51298
ERCO,09/05/2020 9:00:00 PM 21,50185
ERCO,09/05/2020 10:00:00 PM 22,48372
ERCO,09/05/2020 11:00:00 PM 23,46121
ERCO,09/06/2020 12:00:00 AM 24,43461
ERCO,09/06/2020 1:00:00 AM 1,41061
ERCO,09/06/2020 2:00:00 AM 2,39138
ERCO,09/06/2020 3:00:00 AM 3,37679
ERCO,09/06/2020 4:00:00 AM 4,36613
ERCO,09/06/2020 5:00:00 AM 5,35990
ERCO,09/06/2020 6:00:00 AM 6,35830
ERCO,09/06/2020 7:00:00 AM 7,36001
ERCO,09/06/2020 8:00:00 AM 8,36026
ERCO,09/06/2020 9:00:00 AM 9,37961
ERCO,09/06/2020 10:00:00 AM 10,41205
ERCO,09/06/2020 11:00:00 AM 11,45201
ERCO,09/06/2020 12:00:00 PM 12,49339
ERCO,09/06/2020 1:00:00 PM 13,53501
ERCO,09/06/2020 2:00:00 PM 14,56997
ERCO,09/06/2020 3:00:00 PM 15,59410
ERCO,09/06/2020 4:00:00 PM 16,60880
ERCO,09/06/2020 5:00:00 PM 17,61276
ERCO,09/06/2020 6:00:00 PM 18,60329
ERCO,09/06/2020 7:00:00 PM 19,58418
ERCO,09/06/2020 8:00:00 PM 20,55844
ERCO,09/06/2020 9:00:00 PM 21,54157
ERCO,09/06/2020 10:00:00 PM 22,51682
ERCO,09/06/2020 11:00:00 PM 23,48832
ERCO,09/07/2020 12:00:00 AM 24,45733
ERCO,09/07/2020 1:00:00 AM 1,42963
ERCO,09/07/2020 2:00:00 AM 2,40752
ERCO,09/07/2020 3:00:00 AM 3,39291
ERCO,09/07/2020 4:00:00 AM 4,38308
ERCO,09/07/2020 5:00:00 AM 5,37853
ERCO,09/07/2020 6:00:00 AM 6,38005
ERCO,09/07/2020 7:00:00 AM 7,38382
ERCO,09/07/2020 8:00:00 AM 8,38355
ERCO,09/07/2020 9:00:00 AM 9,40450
ERCO,09/07/2020 10:00:00 AM 10,44575
ERCO,09/07/2020 11:00:00 AM 11,49404
ERCO,09/07/2020 12:00:00 PM 12,53987
ERCO,09/07/2020 1:00:00 PM 13,57929
ERCO,09/07/2020 2:00:00 PM 14,60879
ERCO,09/07/2020 3:00:00 PM 15,62053
ERCO,09/07/2020 4:00:00 PM 16,61637
ERCO,09/07/2020 5:00:00 PM 17,61666
ERCO,09/07/2020 6:00:00 PM 18,61918
ERCO,09/07/2020 7:00:00 PM 19,60696
ERCO,09/07/2020 8:00:00 PM 20,58568
ERCO,09/07/2020 9:00:00 PM 21,57367
ERCO,09/07/2020 10:00:00 PM 22,54730
ERCO,09/07/2020 11:00:00 PM 23,51100
ERCO,09/08/2020 12:00:00 AM 24,47386
ERCO,09/08/2020 1:00:00 AM 1,44624
ERCO,09/08/2020 2:00:00 AM 2,42636
ERCO,09/08/2020 3:00:00 AM 3,41327
ERCO,09/08/2020 4:00:00 AM 4,40607
ERCO,09/08/2020 5:00:00 AM 5,40669
ERCO,09/08/2020 6:00:00 AM 6,41751
ERCO,09/08/2020 7:00:00 AM 7,43882
ERCO,09/08/2020 8:00:00 AM 8,44955
ERCO,09/08/2020 9:00:00 AM 9,46083
ERCO,09/08/2020 10:00:00 AM 10,48441
ERCO,09/08/2020 11:00:00 AM 11,51141
ERCO,09/08/2020 12:00:00 PM 12,53804
ERCO,09/08/2020 1:00:00 PM 13,56434
ERCO,09/08/2020 2:00:00 PM 14,59068
ERCO,09/08/2020 3:00:00 PM 15,60555
ERCO,09/08/2020 4:00:00 PM 16,60897
ERCO,09/08/2020 5:00:00 PM 17,60854
ERCO,09/08/2020 6:00:00 PM 18,59630
ERCO,09/08/2020 7:00:00 PM 19,57366
ERCO,09/08/2020 8:00:00 PM 20,55247
ERCO,09/08/2020 9:00:00 PM 21,54281
ERCO,09/08/2020 10:00:00 PM 22,51916
ERCO,09/08/2020 11:00:00 PM 23,48595
ERCO,09/09/2020 12:00:00 AM 24,45294
ERCO,09/09/2020 1:00:00 AM 1,42841
ERCO,09/09/2020 2:00:00 AM 2,41141
ERCO,09/09/2020 3:00:00 AM 3,40061
ERCO,09/09/2020 4:00:00 AM 4,39640
ERCO,09/09/2020 5:00:00 AM 5,39893
ERCO,09/09/2020 6:00:00 AM 6,41220
ERCO,09/09/2020 7:00:00 AM 7,43396
ERCO,09/09/2020 8:00:00 AM 8,44556
ERCO,09/09/2020 9:00:00 AM 9,45969
ERCO,09/09/2020 10:00:00 AM 10,48270
ERCO,09/09/2020 11:00:00 AM 11,50903
ERCO,09/09/2020 12:00:00 PM 12,53100
ERCO,09/09/2020 1:00:00 PM 13,54455
ERCO,09/09/2020 2:00:00 PM 14,55398
ERCO,09/09/2020 3:00:00 PM 15,55902
ERCO,09/09/2020 4:00:00 PM 16,55568
ERCO,09/09/2020 5:00:00 PM 17,54778
ERCO,09/09/2020 6:00:00 PM 18,53274
ERCO,09/09/2020 7:00:00 PM 19,51555
ERCO,09/09/2020 8:00:00 PM 20,50196
ERCO,09/09/2020 9:00:00 PM 21,49205
ERCO,09/09/2020 10:00:00 PM 22,46964
ERCO,09/09/2020 11:00:00 PM 23,43821
ERCO,09/10/2020 12:00:00 AM 24,40594
ERCO,09/10/2020 1:00:00 AM 1,38015
ERCO,09/10/2020 2:00:00 AM 2,36186
ERCO,09/10/2020 3:00:00 AM 3,35020
ERCO,09/10/2020 4:00:00 AM 4,34362
ERCO,09/10/2020 5:00:00 AM 5,34454
ERCO,09/10/2020 6:00:00 AM 6,35583
ERCO,09/10/2020 7:00:00 AM 7,37591
ERCO,09/10/2020 8:00:00 AM 8,38708
ERCO,09/10/2020 9:00:00 AM 9,39377
ERCO,09/10/2020 10:00:00 AM 10,40376
ERCO,09/10/2020 11:00:00 AM 11,41690
ERCO,09/10/2020 12:00:00 PM 12,42858
ERCO,09/10/2020 1:00:00 PM 13,44162
ERCO,09/10/2020 2:00:00 PM 14,45443
ERCO,09/10/2020 3:00:00 PM 15,46257
ERCO,09/10/2020 4:00:00 PM 16,46426
ERCO,09/10/2020 5:00:00 PM 17,45729
ERCO,09/10/2020 6:00:00 PM 18,44963
ERCO,09/10/2020 7:00:00 PM 19,44167
ERCO,09/10/2020 8:00:00 PM 20,43718
ERCO,09/10/2020 9:00:00 PM 21,43801
ERCO,09/10/2020 10:00:00 PM 22,42409
ERCO,09/10/2020 11:00:00 PM 23,40031
ERCO,09/11/2020 12:00:00 AM 24,37424
ERCO,09/11/2020 1:00:00 AM 1,35350
ERCO,09/11/2020 2:00:00 AM 2,33897
ERCO,09/11/2020 3:00:00 AM 3,32943
ERCO,09/11/2020 4:00:00 AM 4,32525
ERCO,09/11/2020 5:00:00 AM 5,32740
ERCO,09/11/2020 6:00:00 AM 6,33952
ERCO,09/11/2020 7:00:00 AM 7,36051
ERCO,09/11/2020 8:00:00 AM 8,37285
ERCO,09/11/2020 9:00:00 AM 9,38410
ERCO,09/11/2020 10:00:00 AM 10,39714
ERCO,09/11/2020 11:00:00 AM 11,41328
ERCO,09/11/2020 12:00:00 PM 12,43362
ERCO,09/11/2020 1:00:00 PM 13,45291
ERCO,09/11/2020 2:00:00 PM 14,47264
ERCO,09/11/2020 3:00:00 PM 15,49165
ERCO,09/11/2020 4:00:00 PM 16,50783
ERCO,09/11/2020 5:00:00 PM 17,51879
ERCO,09/11/2020 6:00:00 PM 18,51683
ERCO,09/11/2020 7:00:00 PM 19,50361
ERCO,09/11/2020 8:00:00 PM 20,48701
ERCO,09/11/2020 9:00:00 PM 21,48023
ERCO,09/11/2020 10:00:00 PM 22,46141
ERCO,09/11/2020 11:00:00 PM 23,43756
ERCO,09/12/2020 12:00:00 AM 24,41040
ERCO,09/12/2020 1:00:00 AM 1,38530
ERCO,09/12/2020 2:00:00 AM 2,36671
ERCO,09/12/2020 3:00:00 AM 3,35346
ERCO,09/12/2020 4:00:00 AM 4,34395
ERCO,09/12/2020 5:00:00 AM 5,34006
ERCO,09/12/2020 6:00:00 AM 6,34101
ERCO,09/12/2020 7:00:00 AM 7,34744
ERCO,09/12/2020 8:00:00 AM 8,35079
ERCO,09/12/2020 9:00:00 AM 9,36979
ERCO,09/12/2020 10:00:00 AM 10,40248
ERCO,09/12/2020 11:00:00 AM 11,44012
ERCO,09/12/2020 12:00:00 PM 12,47919
ERCO,09/12/2020 1:00:00 PM 13,51397
ERCO,09/12/2020 2:00:00 PM 14,54150
ERCO,09/12/2020 3:00:00 PM 15,56281
ERCO,09/12/2020 4:00:00 PM 16,57560
ERCO,09/12/2020 5:00:00 PM 17,58231
ERCO,09/12/2020 6:00:00 PM 18,58014
ERCO,09/12/2020 7:00:00 PM 19,56760
ERCO,09/12/2020 8:00:00 PM 20,54728
ERCO,09/12/2020 9:00:00 PM 21,53133
ERCO,09/12/2020 10:00:00 PM 22,50519
ERCO,09/12/2020 11:00:00 PM 23,47550
ERCO,09/13/2020 12:00:00 AM 24,44598
ERCO,09/13/2020 1:00:00 AM 1,41996
ERCO,09/13/2020 2:00:00 AM 2,39842
ERCO,09/13/2020 3:00:00 AM 3,38156
ERCO,09/13/2020 4:00:00 AM 4,36922
ERCO,09/13/2020 5:00:00 AM 5,36225
ERCO,09/13/2020 6:00:00 AM 6,35960
ERCO,09/13/2020 7:00:00 AM 7,36060
ERCO,09/13/2020 8:00:00 AM 8,36172
ERCO,09/13/2020 9:00:00 AM 9,38244
ERCO,09/13/2020 10:00:00 AM 10,41891
ERCO,09/13/2020 11:00:00 AM 11,45937
ERCO,09/13/2020 12:00:00 PM 12,49972
ERCO,09/13/2020 1:00:00 PM 13,53317
ERCO,09/13/2020 2:00:00 PM 14,55901
ERCO,09/13/2020 3:00:00 PM 15,57790
ERCO,09/13/2020 4:00:00 PM 16,58772
ERCO,09/13/2020 5:00:00 PM 17,59066
ERCO,09/13/2020 6:00:00 PM 18,58583
ERCO,09/13/2020 7:00:00 PM 19,56833
ERCO,09/13/2020 8:00:00 PM 20,54860
ERCO,09/13/2020 9:00:00 PM 21,53496
ERCO,09/13/2020 10:00:00 PM 22,51014
ERCO,09/13/2020 11:00:00 PM 23,47809
ERCO,09/14/2020 12:00:00 AM 24,44474
ERCO,09/14/2020 1:00:00 AM 1,41514
ERCO,09/14/2020 2:00:00 AM 2,39487
ERCO,09/14/2020 3:00:00 AM 3,38185
ERCO,09/14/2020 4:00:00 AM 4,37492
ERCO,09/14/2020 5:00:00 AM 5,37555
ERCO,09/14/2020 6:00:00 AM 6,38702
ERCO,09/14/2020 7:00:00 AM 7,40938
ERCO,09/14/2020 8:00:00 AM 8,42003
ERCO,09/14/2020 9:00:00 AM 9,43278
ERCO,09/14/2020 10:00:00 AM 10,45172
ERCO,09/14/2020 11:00:00 AM 11,47761
ERCO,09/14/2020 12:00:00 PM 12,50974
ERCO,09/14/2020 1:00:00 PM 13,54275
ERCO,09/14/2020 2:00:00 PM 14,57038
ERCO,09/14/2020 3:00:00 PM 15,59091
ERCO,09/14/2020 4:00:00 PM 16,60445
ERCO,09/14/2020 5:00:00 PM 17,60953
ERCO,09/14/2020 6:00:00 PM 18,60319
ERCO,09/14/2020 7:00:00 PM 19,58330
ERCO,09/14/2020 8:00:00 PM 20,56313
ERCO,09/14/2020 9:00:00 PM 21,55095
ERCO,09/14/2020 10:00:00 PM 22,52461
ERCO,09/14/2020 11:00:00 PM 23,49008
ERCO,09/15/2020 12:00:00 AM 24,45444
ERCO,09/15/2020 1:00:00 AM 1,42674
ERCO,09/15/2020 2:00:00 AM 2,40727
ERCO,09/15/2020 3:00:00 AM 3,39270
ERCO,09/15/2020 4:00:00 AM 4,38465
ERCO,09/15/2020 5:00:00 AM 5,38545
ERCO,09/15/2020 6:00:00 AM 6,39630
ERCO,09/15/2020 7:00:00 AM 7,41829
ERCO,09/15/2020 8:00:00 AM 8,42840
ERCO,09/15/2020 9:00:00 AM 9,44254
ERCO,09/15/2020 10:00:00 AM 10,46569
ERCO,09/15/2020 11:00:00 AM 11,49683
ERCO,09/15/2020 12:00:00 PM 12,53117
ERCO,09/15/2020 1:00:00 PM 13,56507
ERCO,09/15/2020 2:00:00 PM 14,59415
ERCO,09/15/2020 3:00:00 PM 15,61049
ERCO,09/15/2020 4:00:00 PM 16,61655
ERCO,09/15/2020 5:00:00 PM 17,61620
ERCO,09/15/2020 6:00:00 PM 18,61019
ERCO,09/15/2020 7:00:00 PM 19,59153
ERCO,09/15/2020 8:00:00 PM 20,56975
ERCO,09/15/2020 9:00:00 PM 21,55732
ERCO,09/15/2020 10:00:00 PM 22,53108
ERCO,09/15/2020 11:00:00 PM 23,49556
ERCO,09/16/2020 12:00:00 AM 24,45842
ERCO,09/16/2020 1:00:00 AM 1,42859
ERCO,09/16/2020 2:00:00 AM 2,40635
ERCO,09/16/2020 3:00:00 AM 3,39042
ERCO,09/16/2020 4:00:00 AM 4,38161
ERCO,09/16/2020 5:00:00 AM 5,38100
ERCO,09/16/2020 6:00:00 AM 6,39184
ERCO,09/16/2020 7:00:00 AM 7,41272
ERCO,09/16/2020 8:00:00 AM 8,42247
ERCO,09/16/2020 9:00:00 AM 9,43821
ERCO,09/16/2020 10:00:00 AM 10,46726
ERCO,09/16/2020 11:00:00 AM 11,50364
ERCO,09/16/2020 12:00:00 PM 12,54337
ERCO,09/16/2020 1:00:00 PM 13,57534
ERCO,09/16/2020 2:00:00 PM 14,59890
ERCO,09/16/2020 3:00:00 PM 15,61515
ERCO,09/16/2020 4:00:00 PM 16,62082
ERCO,09/16/2020 5:00:00 PM 17,61533
ERCO,09/16/2020 6:00:00 PM 18,59778
ERCO,09/16/2020 7:00:00 PM 19,57547
ERCO,09/16/2020 8:00:00 PM 20,55882
ERCO,09/16/2020 9:00:00 PM 21,54706
ERCO,09/16/2020 10:00:00 PM 22,52091
ERCO,09/16/2020 11:00:00 PM 23,48651
ERCO,09/17/2020 12:00:00 AM 24,45038
ERCO,09/17/2020 1:00:00 AM 1,42236
ERCO,09/17/2020 2:00:00 AM 2,40304
ERCO,09/17/2020 3:00:00 AM 3,39004
ERCO,09/17/2020 4:00:00 AM 4,38320
ERCO,09/17/2020 5:00:00 AM 5,38387
ERCO,09/17/2020 6:00:00 AM 6,39605
ERCO,09/17/2020 7:00:00 AM 7,41789
ERCO,09/17/2020 8:00:00 AM 8,42854
ERCO,09/17/2020 9:00:00 AM 9,43888
ERCO,09/17/2020 10:00:00 AM 10,46145
ERCO,09/17/2020 11:00:00 AM 11,48941
ERCO,09/17/2020 12:00:00 PM 12,51918
ERCO,09/17/2020 1:00:00 PM 13,54459
ERCO,09/17/2020 2:00:00 PM 14,56322
ERCO,09/17/2020 3:00:00 PM 15,57327
ERCO,09/17/2020 4:00:00 PM 16,58111
ERCO,09/17/2020 5:00:00 PM 17,58082
ERCO,09/17/2020 6:00:00 PM 18,56922
ERCO,09/17/2020 7:00:00 PM 19,54857
ERCO,09/17/2020 8:00:00 PM 20,53184
ERCO,09/17/2020 9:00:00 PM 21,52033
ERCO,09/17/2020 10:00:00 PM 22,49611
ERCO,09/17/2020 11:00:00 PM 23,46296
ERCO,09/18/2020 12:00:00 AM 24,42824
ERCO,09/18/2020 1:00:00 AM 1,40016
ERCO,09/18/2020 2:00:00 AM 2,38058
ERCO,09/18/2020 3:00:00 AM 3,36777
ERCO,09/18/2020 4:00:00 AM 4,36058
ERCO,09/18/2020 5:00:00 AM 5,36188
ERCO,09/18/2020 6:00:00 AM 6,37416
ERCO,09/18/2020 7:00:00 AM 7,39571
ERCO,09/18/2020 8:00:00 AM 8,40596
ERCO,09/18/2020 9:00:00 AM 9,41788
ERCO,09/18/2020 10:00:00 AM 10,43938
ERCO,09/18/2020 11:00:00 AM 11,46466
ERCO,09/18/2020 12:00:00 PM 12,49198
ERCO,09/18/2020 1:00:00 PM 13,51869
ERCO,09/18/2020 2:00:00 PM 14,54134
ERCO,09/18/2020 3:00:00 PM 15,55796
ERCO,09/18/2020 4:00:00 PM 16,56758
ERCO,09/18/2020 5:00:00 PM 17,56765
ERCO,09/18/2020 6:00:00 PM 18,55468
ERCO,09/18/2020 7:00:00 PM 19,53060
ERCO,09/18/2020 8:00:00 PM 20,50799
ERCO,09/18/2020 9:00:00 PM 21,49381
ERCO,09/18/2020 10:00:00 PM 22,47069
ERCO,09/18/2020 11:00:00 PM 23,44342
ERCO,09/19/2020 12:00:00 AM 24,41518
ERCO,09/19/2020 1:00:00 AM 1,38929
ERCO,09/19/2020 2:00:00 AM 2,36921
ERCO,09/19/2020 3:00:00 AM 3,35417
ERCO,09/19/2020 4:00:00 AM 4,34299
ERCO,09/19/2020 5:00:00 AM 5,33764
ERCO,09/19/2020 6:00:00 AM 6,33771
ERCO,09/19/2020 7:00:00 AM 7,34355
ERCO,09/19/2020 8:00:00 AM 8,34698
ERCO,09/19/2020 9:00:00 AM 9,36122
ERCO,09/19/2020 10:00:00 AM 10,38265
ERCO,09/19/2020 11:00:00 AM 11,40499
ERCO,09/19/2020 12:00:00 PM 12,42993
ERCO,09/19/2020 1:00:00 PM 13,45346
ERCO,09/19/2020 2:00:00 PM 14,47290
ERCO,09/19/2020 3:00:00 PM 15,48843
ERCO,09/19/2020 4:00:00 PM 16,50129
ERCO,09/19/2020 5:00:00 PM 17,50702
ERCO,09/19/2020 6:00:00 PM 18,50154
ERCO,09/19/2020 7:00:00 PM 19,48465
ERCO,09/19/2020 8:00:00 PM 20,46909
ERCO,09/19/2020 9:00:00 PM 21,45725
ERCO,09/19/2020 10:00:00 PM 22,43599
ERCO,09/19/2020 11:00:00 PM 23,41203
ERCO,09/20/2020 12:00:00 AM 24,38529
ERCO,09/20/2020 1:00:00 AM 1,36056
ERCO,09/20/2020 2:00:00 AM 2,34176
ERCO,09/20/2020 3:00:00 AM 3,32767
ERCO,09/20/2020 4:00:00 AM 4,31733
ERCO,09/20/2020 5:00:00 AM 5,31117
ERCO,09/20/2020 6:00:00 AM 6,30935
ERCO,09/20/2020 7:00:00 AM 7,31077
ERCO,09/20/2020 8:00:00 AM 8,31171
ERCO,09/20/2020 9:00:00 AM 9,32542
ERCO,09/20/2020 10:00:00 AM 10,34712
ERCO,09/20/2020 11:00:00 AM 11,36856
ERCO,09/20/2020 12:00:00 PM 12,39063
ERCO,09/20/2020 1:00:00 PM 13,40953
ERCO,09/20/2020 2:00:00 PM 14,42476
ERCO,09/20/2020 3:00:00 PM 15,43865
ERCO,09/20/2020 4:00:00 PM 16,45062
ERCO,09/20/2020 5:00:00 PM 17,46179
ERCO,09/20/2020 6:00:00 PM 18,46660
ERCO,09/20/2020 7:00:00 PM 19,46094
ERCO,09/20/2020 8:00:00 PM 20,45675
ERCO,09/20/2020 9:00:00 PM 21,45288
ERCO,09/20/2020 10:00:00 PM 22,43485
ERCO,09/20/2020 11:00:00 PM 23,40929
ERCO,09/21/2020 12:00:00 AM 24,38158
ERCO,09/21/2020 1:00:00 AM 1,35960
ERCO,09/21/2020 2:00:00 AM 2,34486
ERCO,09/21/2020 3:00:00 AM 3,33632
ERCO,09/21/2020 4:00:00 AM 4,33271
ERCO,09/21/2020 5:00:00 AM 5,33589
ERCO,09/21/2020 6:00:00 AM 6,35046
ERCO,09/21/2020 7:00:00 AM 7,37415
ERCO,09/21/2020 8:00:00 AM 8,38797
ERCO,09/21/2020 9:00:00 AM 9,39530
ERCO,09/21/2020 10:00:00 AM 10,40695
ERCO,09/21/2020 11:00:00 AM 11,41985
ERCO,09/21/2020 12:00:00 PM 12,43079
ERCO,09/21/2020 1:00:00 PM 13,43963
ERCO,09/21/2020 2:00:00 PM 14,44426
ERCO,09/21/2020 3:00:00 PM 15,44432
ERCO,09/21/2020 4:00:00 PM 16,44149
ERCO,09/21/2020 5:00:00 PM 17,43934
ERCO,09/21/2020 6:00:00 PM 18,43690
ERCO,09/21/2020 7:00:00 PM 19,43246
ERCO,09/21/2020 8:00:00 PM 20,43316
ERCO,09/21/2020 9:00:00 PM 21,43095
ERCO,09/21/2020 10:00:00 PM 22,41833
ERCO,09/21/2020 11:00:00 PM 23,39629
ERCO,09/22/2020 12:00:00 AM 24,37207
ERCO,09/22/2020 1:00:00 AM 1,35305
ERCO,09/22/2020 2:00:00 AM 2,33976
ERCO,09/22/2020 3:00:00 AM 3,33363
ERCO,09/22/2020 4:00:00 AM 4,33107
ERCO,09/22/2020 5:00:00 AM 5,33442
ERCO,09/22/2020 6:00:00 AM 6,34849
ERCO,09/22/2020 7:00:00 AM 7,37096
ERCO,09/22/2020 8:00:00 AM 8,38565
ERCO,09/22/2020 9:00:00 AM 9,39388
ERCO,09/22/2020 10:00:00 AM 10,40433
ERCO,09/22/2020 11:00:00 AM 11,41639
ERCO,09/22/2020 12:00:00 PM 12,42845
ERCO,09/22/2020 1:00:00 PM 13,43844
ERCO,09/22/2020 2:00:00 PM 14,44643
ERCO,09/22/2020 3:00:00 PM 15,45267
ERCO,09/22/2020 4:00:00 PM 16,45443
ERCO,09/22/2020 5:00:00 PM 17,45754
ERCO,09/22/2020 6:00:00 PM 18,45747
ERCO,09/22/2020 7:00:00 PM 19,45243
ERCO,09/22/2020 8:00:00 PM 20,45096
ERCO,09/22/2020 9:00:00 PM 21,44691
ERCO,09/22/2020 10:00:00 PM 22,43162
ERCO,09/22/2020 11:00:00 PM 23,40731
ERCO,09/23/2020 12:00:00 AM 24,38154
ERCO,09/23/2020 1:00:00 AM 1,36127
ERCO,09/23/2020 2:00:00 AM 2,34689
ERCO,09/23/2020 3:00:00 AM 3,33802
ERCO,09/23/2020 4:00:00 AM 4,33395
ERCO,09/23/2020 5:00:00 AM 5,33646
ERCO,09/23/2020 6:00:00 AM 6,34846
ERCO,09/23/2020 7:00:00 AM 7,37113
ERCO,09/23/2020 8:00:00 AM 8,38497
ERCO,09/23/2020 9:00:00 AM 9,39072
ERCO,09/23/2020 10:00:00 AM 10,40007
ERCO,09/23/2020 11:00:00 AM 11,41172
ERCO,09/23/2020 12:00:00 PM 12,42431
ERCO,09/23/2020 1:00:00 PM 13,43570
ERCO,09/23/2020 2:00:00 PM 14,44801
ERCO,09/23/2020 3:00:00 PM 15,45793
ERCO,09/23/2020 4:00:00 PM 16,46440
ERCO,09/23/2020 5:00:00 PM 17,46768
ERCO,09/23/2020 6:00:00 PM 18,46526
ERCO,09/23/2020 7:00:00 PM 19,45795
ERCO,09/23/2020 8:00:00 PM 20,45536
ERCO,09/23/2020 9:00:00 PM 21,45023
ERCO,09/23/2020 10:00:00 PM 22,43261
ERCO,09/23/2020 11:00:00 PM 23,40649
ERCO,09/24/2020 12:00:00 AM 24,37714
ERCO,09/24/2020 1:00:00 AM 1,35492
ERCO,09/24/2020 2:00:00 AM 2,33965
ERCO,09/24/2020 3:00:00 AM 3,32950
ERCO,09/24/2020 4:00:00 AM 4,32448
ERCO,09/24/2020 5:00:00 AM 5,32645
ERCO,09/24/2020 6:00:00 AM 6,33819
ERCO,09/24/2020 7:00:00 AM 7,36126
ERCO,09/24/2020 8:00:00 AM 8,37391
ERCO,09/24/2020 9:00:00 AM 9,38359
ERCO,09/24/2020 10:00:00 AM 10,39710
ERCO,09/24/2020 11:00:00 AM 11,41023
ERCO,09/24/2020 12:00:00 PM 12,42262
ERCO,09/24/2020 1:00:00 PM 13,43288
ERCO,09/24/2020 2:00:00 PM 14,44403
ERCO,09/24/2020 3:00:00 PM 15,45585
ERCO,09/24/2020 4:00:00 PM 16,46924
ERCO,09/24/2020 5:00:00 PM 17,47941
ERCO,09/24/2020 6:00:00 PM 18,48130
ERCO,09/24/2020 7:00:00 PM 19,47279
ERCO,09/24/2020 8:00:00 PM 20,46472
ERCO,09/24/2020 9:00:00 PM 21,45617
ERCO,09/24/2020 10:00:00 PM 22,43600
ERCO,09/24/2020 11:00:00 PM 23,40831
ERCO,09/25/2020 12:00:00 AM 24,37997
ERCO,09/25/2020 1:00:00 AM 1,35560
ERCO,09/25/2020 2:00:00 AM 2,33935
ERCO,09/25/2020 3:00:00 AM 3,32886
ERCO,09/25/2020 4:00:00 AM 4,32374
ERCO,09/25/2020 5:00:00 AM 5,32499
ERCO,09/25/2020 6:00:00 AM 6,33680
ERCO,09/25/2020 7:00:00 AM 7,35799
ERCO,09/25/2020 8:00:00 AM 8,37006
ERCO,09/25/2020 9:00:00 AM 9,38107
ERCO,09/25/2020 10:00:00 AM 10,39915
ERCO,09/25/2020 11:00:00 AM 11,41945
ERCO,09/25/2020 12:00:00 PM 12,44159
ERCO,09/25/2020 1:00:00 PM 13,46504
ERCO,09/25/2020 2:00:00 PM 14,49208
ERCO,09/25/2020 3:00:00 PM 15,51757
ERCO,09/25/2020 4:00:00 PM 16,53725
ERCO,09/25/2020 5:00:00 PM 17,54799
ERCO,09/25/2020 6:00:00 PM 18,54337
ERCO,09/25/2020 7:00:00 PM 19,52267
ERCO,09/25/2020 8:00:00 PM 20,49931
ERCO,09/25/2020 9:00:00 PM 21,48193
ERCO,09/25/2020 10:00:00 PM 22,45865
ERCO,09/25/2020 11:00:00 PM 23,43143
ERCO,09/26/2020 12:00:00 AM 24,40259
ERCO,09/26/2020 1:00:00 AM 1,37863
ERCO,09/26/2020 2:00:00 AM 2,35888
ERCO,09/26/2020 3:00:00 AM 3,34542
ERCO,09/26/2020 4:00:00 AM 4,33632
ERCO,09/26/2020 5:00:00 AM 5,33193
ERCO,09/26/2020 6:00:00 AM 6,33360
ERCO,09/26/2020 7:00:00 AM 7,34134
ERCO,09/26/2020 8:00:00 AM 8,34718
ERCO,09/26/2020 9:00:00 AM 9,36336
ERCO,09/26/2020 10:00:00 AM 10,39010
ERCO,09/26/2020 11:00:00 AM 11,41912
ERCO,09/26/2020 12:00:00 PM 12,44960
ERCO,09/26/2020 1:00:00 PM 13,47966
ERCO,09/26/2020 2:00:00 PM 14,50882
ERCO,09/26/2020 3:00:00 PM 15,53552
ERCO,09/26/2020 4:00:00 PM 16,55350
ERCO,09/26/2020 5:00:00 PM 17,56273
ERCO,09/26/2020 6:00:00 PM 18,56117
ERCO,09/26/2020 7:00:00 PM 19,54060
ERCO,09/26/2020 8:00:00 PM 20,52051
ERCO,09/26/2020 9:00:00 PM 21,50422
ERCO,09/26/2020 10:00:00 PM 22,48149
ERCO,09/26/2020 11:00:00 PM 23,45649
ERCO,09/27/2020 12:00:00 AM 24,43102
ERCO,09/27/2020 1:00:00 AM 1,40877
ERCO,09/27/2020 2:00:00 AM 2,39039
ERCO,09/27/2020 3:00:00 AM 3,37788
ERCO,09/27/2020 4:00:00 AM 4,37023
ERCO,09/27/2020 5:00:00 AM 5,36602
ERCO,09/27/2020 6:00:00 AM 6,36737
ERCO,09/27/2020 7:00:00 AM 7,37116
ERCO,09/27/2020 8:00:00 AM 8,37464
ERCO,09/27/2020 9:00:00 AM 9,39189
ERCO,09/27/2020 10:00:00 AM 10,42423
ERCO,09/27/2020 11:00:00 AM 11,45789
ERCO,09/27/2020 12:00:00 PM 12,49009
ERCO,09/27/2020 1:00:00 PM 13,52177
ERCO,09/27/2020 2:00:00 PM 14,55068
ERCO,09/27/2020 3:00:00 PM 15,57591
ERCO,09/27/2020 4:00:00 PM 16,59302
